,Ventana extra grande_v120_loss,Ventana extra grande_v120_val_loss
0,0.0010096146401095513,0.0031748696664969126
1,0.0018447067635133862,0.006175397957364718
2,0.0010906355044183632,0.0017418804454306762
3,0.0003408694980801859,0.00211007798401018
4,0.00036049137517693455,0.0012617963397254547
5,0.00016203505598241463,0.0015668321959674358
6,0.00012463417719118296,0.0015008972212672235
7,0.00012295833905227483,0.0011795916594564914
8,0.00011875077808023586,0.0011919821814323464
9,0.00012170938563940581,0.0011455439931402603
10,0.00010543499268048132,0.0011377288959920407
11,0.00012157274856387328,0.0012074228733157117
12,0.00015000532584963366,0.0011804298497736453
13,0.00011938062312159066,0.0014782871740559736
14,0.00018215228104963898,0.0014347532826165358
15,0.0003200652650654471,0.0013590562188376984
16,0.00017468269213471408,0.004069492047031721
17,0.0008297022416566809,0.0037842758869131407
18,0.0002769128050810347,0.0010992808360606432
19,0.0002567596863567208,0.001043902733363211
20,0.00018830567025967564,0.0027509885157148044
21,0.0006156242863895993,0.0023078324645757677
22,0.00021587524136217932,0.0011404228396713733
23,0.00022351696134137455,0.0010731905807430545
24,8.542422539903783e-05,0.0014147922396659852
25,0.0001370208248166212,0.0011384545204540094
26,8.138938474682315e-05,0.0012310826281706493
27,9.53025840378056e-05,0.0010047148230175177
28,7.850940589075132e-05,0.0009791544607530038
29,8.37218483017447e-05,0.0009596107869098584
30,9.269997036123338e-05,0.0009543845864633719
31,8.206788862783772e-05,0.0009409194424127539
32,8.541728732476864e-05,0.0009341325129692753
33,8.088500733720139e-05,0.0009234317780161897
34,8.195619298930978e-05,0.0009174431208521128
35,8.028616005807028e-05,0.0009087398834526539
36,7.967285312285336e-05,0.000901876309265693
37,7.92633128973345e-05,0.0008950459646681944
38,7.84444854555962e-05,0.0008881647838279605
39,7.793061678967205e-05,0.0008818078367039561
40,7.753517643626158e-05,0.0008755347567300001
41,7.691511150672644e-05,0.0008693030461048086
42,7.646347520979665e-05,0.0008633524226024747
43,7.615293722968393e-05,0.0008574654487892985
44,7.561161182820798e-05,0.0008516110464309652
45,7.517436890339013e-05,0.0008459697648261984
46,7.498123200396852e-05,0.0008403561031445861
47,7.448285337886773e-05,0.0008347465703263879
48,7.396532360871788e-05,0.0008293816586956382
49,7.395698708326866e-05,0.0008239978443210324
50,7.356617531816785e-05,0.0008184833110620578
51,7.272471763523451e-05,0.0008134357739860813
52,7.297608436298712e-05,0.0008084654745956262
53,7.313111982512054e-05,0.000802580847715338
54,7.13601328607183e-05,0.0007981338926280539
55,7.168375285497556e-05,0.0007946772004167238
56,7.401208352045311e-05,0.0007868151925504208
57,7.058521558064968e-05,0.0007861600645507375
58,6.982827345685412e-05,0.0007833674907063445
59,7.706037370856696e-05,0.0007816212065517902
60,8.06719544683195e-05,0.0007989242253825068
61,7.096084460499697e-05,0.0007828766014426946
62,9.177121130051091e-05,0.0010075048170983792
63,0.0001681158922049993,0.0008916337663928668
64,8.977766139044736e-05,0.0016662714692453544
65,0.00032994420015408345,0.0009524766821414233
66,0.00012557490103063174,0.001263553115228812
67,0.00021853014254399265,0.001276091393083334
