,Capas_c5_n4_loss,Capas_c5_n4_val_loss
0,0.0027503746879609446,0.21971300473579994
1,0.0020867111922528306,0.21212957684810346
2,0.0016749667612692485,0.205484899190756
3,0.0014495385890208685,0.1999916319663708
4,0.0013590163658731258,0.19571902201725885
5,0.0013491921776081794,0.1926097159202282
6,0.0013757400805703723,0.19050974112290603
7,0.0014101211720396979,0.1892127302976755
8,0.001438497294797204,0.18850333644793585
9,0.0014569698138914716,0.1881884542795328
10,0.0014666340698917897,0.18811339139938354
11,0.001470181096989948,0.18816557068091172
12,0.0014701841237883156,0.1882704083736126
13,0.0014685257494700356,0.1883835609142597
14,0.0014663695787581115,0.18848229830081648
15,0.0014643352814556027,0.1885578678204463
16,0.0014626992544016014,0.18860995311003464
17,0.0014615240081464155,0.18864241013160118
18,0.0014607547961462003,0.18866000267175528
19,0.0014603101478244823,0.1886675518292647
20,0.0014600952339466088,0.18866900297311637
