,Stocks FB_loss,Stocks FB_val_loss
47,4.931123308219517e-05,0.007350831722410826
48,4.804153062510662e-05,0.0070891547948122025
49,4.6788208167597004e-05,0.006832361292953675
50,4.5549966951232185e-05,0.006579981686977239
51,4.433019043622503e-05,0.0063329627021000935
52,4.311235926042382e-05,0.006090840826240869
53,4.192476654470038e-05,0.005854074556667071
54,4.073842767236503e-05,0.005622467241035058
55,3.958415632391384e-05,0.005396004193104231
56,3.8435035094153136e-05,0.005175328025451073
57,3.731096582599163e-05,0.0049599209227241
58,3.6195998221116424e-05,0.004750260868324683
59,3.5114388083457015e-05,0.004546010866761208
60,3.4036591247198747e-05,0.004347522743046284
61,3.300009610449286e-05,0.004154574914047351
62,3.195670419350231e-05,0.003967439469236594
63,3.096029146175939e-05,0.003786103226817571
64,2.995807223599583e-05,0.0036104216168706235
65,2.9005155458715028e-05,0.003440599602002364
66,2.8052104356062886e-05,0.0032764398851073706
67,2.7139509536657268e-05,0.003117878706409381
68,2.623505651382192e-05,0.0029650039684313992
69,2.536378493599701e-05,0.0028177489025088456
70,2.4506196915843666e-05,0.0026762140914797783
71,2.3680905612239327e-05,0.0025401794566557957
72,2.287503299997367e-05,0.0024097081488714768
73,2.2096044841209034e-05,0.0022847683598788884
74,2.1334141120650413e-05,0.002165101755123872
75,2.0603312245489527e-05,0.0020509492964125597
76,1.9893471079950148e-05,0.001941885261868055
77,1.9205284353609804e-05,0.0018381103515051878
78,1.8544902979136587e-05,0.0017393586727289052
79,1.7904271841801416e-05,0.0016456074081361294
80,1.729111919792978e-05,0.0015566836899289717
81,1.6697816975535647e-05,0.001472543477295683
82,1.612980801068121e-05,0.0013930056459055496
83,1.558365070545383e-05,0.0013180866013639248
84,1.5061400727762912e-05,0.0012474903084624272
85,1.4559239669044753e-05,0.0011812095673611532
86,1.408447199607438e-05,0.0011190207173617987
87,1.3624519257204016e-05,0.0010608024536990202
88,1.319088691021674e-05,0.0010065451765862794
89,1.27746497337984e-05,0.0009558968550453966
90,1.2382322753322884e-05,0.0009089404126056111
91,1.2006130908468129e-05,0.0008652864221053628
92,1.1652676641041091e-05,0.0008250706864950749
93,1.1316675262115985e-05,0.0007878297205584553
94,1.0998923593993262e-05,0.0007537216431676195
95,1.0699686929281317e-05,0.0007223417946638969
96,1.041753655674536e-05,0.0006937255026199496
97,1.0152298203208305e-05,0.0006675974268896076
98,9.902076621633918e-06,0.0006439028074964881
99,9.668662677051123e-06,0.000622458469409209
100,9.449691928099268e-06,0.000603133409570616
101,9.244585289007564e-06,0.0005857812491460488
102,9.053372300863535e-06,0.0005703143990383699
103,8.875583192163434e-06,0.0005565572288245535
104,8.709450062619559e-06,0.0005444103063872227
105,8.555729926648872e-06,0.0005337488300238664
106,8.41306183037187e-06,0.0005244544635598476
107,8.280872477301342e-06,0.0005164186094099513
108,8.158800763060124e-06,0.0005095315237457936
109,8.04595195474506e-06,0.0005036992370150983
110,7.942480981280543e-06,0.0004988217529339286
111,7.846824368803376e-06,0.0004948052273203547
112,7.75940802318823e-06,0.0004915742364783699
113,7.679228579385941e-06,0.0004890394450810093
114,7.605691787550593e-06,0.00048713095468254044
115,7.538666453071458e-06,0.0004857775056734681
116,7.477525776686469e-06,0.0004849131666840269
117,7.421924710098e-06,0.0004844777554703447
118,7.371313323836568e-06,0.00048441579565405846
119,7.325454239785008e-06,0.0004846761585213244
120,7.283884874945775e-06,0.00048521165556919115
121,7.2462844225531e-06,0.00048597966983484535
122,7.21236187928298e-06,0.00048694212903053715
123,7.181763574128407e-06,0.00048806328917495336
124,7.154209085386426e-06,0.0004893120002144804
125,7.129457904179267e-06,0.0004906596642775604
126,7.10723263462289e-06,0.0004920821968251123
127,7.087346200653254e-06,0.0004935560909171517
128,7.069520769129247e-06,0.0004950637275424714
