,Stocks ^IXIC_loss,Stocks ^IXIC_val_loss
65,1.367823404927129e-05,0.0008126529238115137
66,1.3574225494476896e-05,0.0008060661449025457
67,1.3470557510467748e-05,0.0007995477555176386
68,1.3367725492011792e-05,0.0007930984899688226
69,1.3265092862778916e-05,0.0007867143184949572
70,1.3163296618866018e-05,0.000780400694706119
71,1.3061869839685432e-05,0.0007741552186556733
72,1.2961235090467828e-05,0.0007679766008200553
73,1.2861276375658166e-05,0.0007618784438818693
74,1.2761715739683355e-05,0.000755840464710043
75,1.2663168630611975e-05,0.0007498860717392885
76,1.256510306400462e-05,0.0007439979907268515
77,1.2467890743349786e-05,0.0007381904691171187
78,1.2371579242216494e-05,0.0007324570503372413
79,1.2275834286321277e-05,0.0007267979493078131
80,1.2181059131622673e-05,0.0007212133809494284
81,1.2086887601561522e-05,0.0007157062377350834
82,1.1993936753312413e-05,0.0007102771554715359
83,1.190147626262982e-05,0.0007049240118179184
84,1.1810134030663623e-05,0.0006996462157425972
85,1.1719536325052524e-05,0.0006944484328134701
86,1.1629808795987628e-05,0.0006893266690894961
87,1.1541318879328453e-05,0.0006842869513023358
88,1.1453391240278366e-05,0.0006793209781440404
89,1.1366665953224023e-05,0.0006744348211213946
90,1.1280696596189115e-05,0.0006696243609230106
91,1.1195915878768294e-05,0.0006648943705770832
92,1.1111938804858186e-05,0.0006602424949121017
93,1.1029052355017764e-05,0.0006556677399203181
94,1.0947122623642477e-05,0.000651172621963689
95,1.0866205019948002e-05,0.0006467532366514206
96,1.0786332775471517e-05,0.0006424136316547027
97,1.0707419278332964e-05,0.0006381482100830629
98,1.0629639501320735e-05,0.0006339629180729389
99,1.055278845832128e-05,0.0006298517647127693
100,1.0477051756214887e-05,0.0006258181976870849
101,1.0402296119047185e-05,0.0006218605871813801
102,1.0328630406337861e-05,0.0006179772586060258
103,1.0256028452623958e-05,0.0006141709701086467
104,1.0184440375619139e-05,0.0006104372173117903
105,1.0113851273602519e-05,0.0006067801732569933
106,1.0044503701814952e-05,0.0006031940977733869
107,9.976067023951775e-06,0.000599682922116839
108,9.90865408731714e-06,0.0005962401807594758
109,9.842463791406211e-06,0.0005928729213057802
110,9.777139754218157e-06,0.0005895755289552304
111,9.713003167304963e-06,0.0005863475111814645
112,9.649878498189188e-06,0.000583191652997182
113,9.587774352089931e-06,0.0005801034679349798
114,9.526771534113392e-06,0.0005770852216161215
115,9.466763983185116e-06,0.000574134926025111
116,9.407817252884763e-06,0.0005712506737416753
117,9.349942397071012e-06,0.000568433440863513
118,9.293044828294884e-06,0.00056568135579045
119,9.237126155662387e-06,0.0005629948483636746
120,9.182409135414324e-06,0.0005603713843111808
121,9.128595068502294e-06,0.0005578125665824001
122,9.075737510172006e-06,0.0005553128609720331
123,9.023969351591613e-06,0.0005528766464871856
124,8.973145003647705e-06,0.0005505005739485988
125,8.923343697321028e-06,0.0005481838777016562
126,8.874563718563877e-06,0.0005459281383082271
127,8.826659373321141e-06,0.000543729299142097
128,8.77980920239889e-06,0.0005415868855869541
129,8.733885911519443e-06,0.000539502625962576
130,8.688887191965478e-06,0.0005374719979814612
131,8.64488793712763e-06,0.0005354971732371128
132,8.601735072051479e-06,0.0005335755234297651
133,8.55948162727425e-06,0.000531705803810977
134,8.518302715506601e-06,0.0005298900023962443
135,8.477961658242679e-06,0.0005281232207870254
136,8.438469474360598e-06,0.0005264063365757465
137,8.399858101116619e-06,0.0005247372721966642
138,8.36215017093659e-06,0.000523117133595336
139,8.325279500590674e-06,0.0005215449760166499
140,8.289269597018854e-06,0.0005200187890575483
141,8.254107482431349e-06,0.0005185382369046027
142,8.219756007467648e-06,0.0005171027285261796
143,8.186232522488213e-06,0.0005157103162043943
144,8.153524189625527e-06,0.0005143607581535784
145,8.12159574846961e-06,0.0005130527200750434
146,8.090453110736025e-06,0.0005117856870548656
147,8.060049087641975e-06,0.0005105595829753348
148,8.030463959585177e-06,0.0005093710765672418
149,8.001619999749191e-06,0.0005082223797217011
150,7.973504615130458e-06,0.0005071094134249366
151,7.946131832935722e-06,0.000506033050791862
152,7.91941944883617e-06,0.000504992320202291
153,7.89342692979307e-06,0.0005039862858561369
154,7.868137904901792e-06,0.0005030141731437582
155,7.843527537960863e-06,0.0005020757940096351
156,7.819570363118635e-06,0.0005011697559474179
157,7.796273796254984e-06,0.0005002946485407078
158,7.773618563078344e-06,0.0004994502703014475
159,7.751558874028538e-06,0.0004986363346688449
160,7.730171861252389e-06,0.0004978504013986542
161,7.709415757954748e-06,0.0004970930660000214
162,7.689185797342081e-06,0.0004963634643130577
163,7.669540047153043e-06,0.0004956601187586784
164,7.650500720046693e-06,0.0004949827830737027
165,7.63203161113779e-06,0.0004943314438255933
166,7.614053629367845e-06,0.0004937035353997579
167,7.596632573180474e-06,0.0004931001726967784
168,7.579775823474987e-06,0.0004925192691958868
169,7.563437905516296e-06,0.0004919614875689149
170,7.547528639406664e-06,0.0004914243830941045
171,7.532193124531589e-06,0.0004909090035093519
172,7.517302614919922e-06,0.000490414435402132
173,7.502847718289839e-06,0.0004899385609090901
174,7.488942156459626e-06,0.000489482324785338
175,7.475397541594038e-06,0.0004890450733140684
176,7.462347254589146e-06,0.0004886252617535109
177,7.449714915380285e-06,0.0004882222766844699
178,7.437492723301358e-06,0.0004878359121413758
179,7.425676148369138e-06,0.00048746622633188963
180,7.414261814959061e-06,0.0004871122342032882
181,7.4032518219050525e-06,0.0004867734521842347
182,7.392605276926099e-06,0.00048644915044021147
183,7.382351143930394e-06,0.0004861387065969981
184,7.37245164390725e-06,0.00048584181170624035
185,7.362871586407821e-06,0.000485557892646354
186,7.353667919792665e-06,0.00048528653748620016
187,7.344800241508682e-06,0.000485027593990358
188,7.336244484926842e-06,0.00048478056067744125
189,7.32802338741469e-06,0.0004845441614564222
190,7.320132279066736e-06,0.0004843186202029196
191,7.312521015242405e-06,0.0004841031309647056
192,7.30518218006182e-06,0.0004838975056862602
193,7.298140189959668e-06,0.00048370125631873426
194,7.291374581305158e-06,0.00048351531418470235
195,7.284910032887217e-06,0.00048333782111652766
196,7.2787268856280625e-06,0.00048316865622137603
197,7.272761579840265e-06,0.00048300773442651215
198,7.267016336789731e-06,0.00048285429903234425
199,7.26155331694127e-06,0.00048270779034982505
200,7.256395834841756e-06,0.0004825696008853041
201,7.251405874670197e-06,0.0004824374739725429
202,7.246574358969855e-06,0.00048231201407571253
203,7.242015289403543e-06,0.0004821925450904438
204,7.237713519386419e-06,0.00048207971177851927
205,7.233637426487314e-06,0.0004819726813226365
206,7.229698667288176e-06,0.0004818705806078819
207,7.225951496646023e-06,0.00048177367380748573
208,7.22241961389395e-06,0.00048168146391757403
209,7.2190878199762665e-06,0.0004815945061496817
210,7.215954628218941e-06,0.0004815122094721748
211,7.212981577490259e-06,0.000481434000763469
212,7.2101639279236015e-06,0.0004813598755460519
213,7.2074988460931654e-06,0.0004812894442763466
214,7.2050191087887816e-06,0.000481223262165888
215,7.20272433122423e-06,0.00048116042027966335
216,7.200635921505566e-06,0.0004811013081612495
217,7.198652086187324e-06,0.0004810448825502625
218,7.196743703948764e-06,0.00048099150164769246
219,7.194989603494133e-06,0.0004809413579865717
220,7.193446330907486e-06,0.0004808939232204396
221,7.192084135217906e-06,0.00048084952420769975
222,7.1908885694518594e-06,0.00048080723410328996
223,7.189762387637389e-06,0.00048076715141248243
224,7.188686175560668e-06,0.0004807292403151783
225,7.18772552178192e-06,0.00048069368438938487
226,7.186961703644976e-06,0.00048066038065231766
227,7.186423160349547e-06,0.00048062925298626605
228,7.186047399115453e-06,0.00048059985811750475
229,7.185701213949449e-06,0.0004805717169522093
230,7.18536326670661e-06,0.000480544762327694
231,7.185100212854405e-06,0.00048051978228613734
232,7.1850144405079145e-06,0.00048049678130505176
233,7.185195972152332e-06,0.00048047584445717244
234,7.185582524890868e-06,0.00048045580758928106
235,7.186042659248835e-06,0.000480436200562578
236,7.186453995717994e-06,0.00048041776216660556
237,7.1867788777196365e-06,0.0004804001834530097
238,7.187185176987371e-06,0.0004803843912668526
239,7.18791123360391e-06,0.0004803708512694217
240,7.1890752643902e-06,0.00048035851124530803
241,7.190518527540217e-06,0.0004803459786881621
242,7.191838554158144e-06,0.0004803328416668452
243,7.1927445857839375e-06,0.00048031975837567676
244,7.193376981936476e-06,0.0004803089048856726
245,7.194270298126727e-06,0.0004803009573012017
246,7.195982334451401e-06,0.0004802953066805807
247,7.198577647544041e-06,0.0004802892844264324
248,7.201459206603781e-06,0.0004802810413261446
249,7.203625990279341e-06,0.00048027020126867754
250,7.204475230957121e-06,0.00048025975523229974
251,7.204645743723421e-06,0.0004802538673035227
252,7.205518543812034e-06,0.00048025431057724816
253,7.208568796648671e-06,0.00048025843436614826
254,7.2139668575870856e-06,0.0004802589134599727
255,7.21986433605847e-06,0.0004802504643941155
256,7.223368514202705e-06,0.00048023412595144834
257,7.2227304337082806e-06,0.0004802198292544255
258,7.219350209197728e-06,0.00048021833376529126
259,7.217794868316e-06,0.0004802343005744311
260,7.222677945369819e-06,0.0004802597015021512
261,7.235117524172752e-06,0.0004802739444690255
262,7.250390721170474e-06,0.00048025825078814075
263,7.259232496345738e-06,0.00048021477862046316
264,7.254123392368246e-06,0.00048017289149216737
265,7.237174503853356e-06,0.00048016771101034607
266,7.221492436516341e-06,0.0004802184188380264
267,7.223414268782318e-06,0.00048031195854911435
268,7.251900464885134e-06,0.0004803916314043678
269,7.300162661312453e-06,0.0004803738109051035
270,7.3409036688714805e-06,0.0004802361632195803
271,7.337963884660544e-06,0.000480074063838961
272,7.280308426953315e-06,0.00048001166970397416
273,7.203538451414295e-06,0.00048009886030251015
274,7.163058136519305e-06,0.0004803679811839874
275,7.198083477095889e-06,0.0004807884912364758
276,7.328607143090966e-06,0.00048103008437185333
277,7.527327887566151e-06,0.0004806868561830085
278,7.657818094650373e-06,0.0004800078682959653
279,7.555749369622879e-06,0.0004797302893936061
280,7.263681342150308e-06,0.00047989317681640387
281,7.0294544142458244e-06,0.00048010082145293173
282,6.976913255130057e-06,0.000481192389718042
283,7.079217311911634e-06,0.00048384034576324315
284,7.550413976367474e-06,0.00048530179684838425
285,8.569172957952385e-06,0.00048264840958066855
286,9.349413106135147e-06,0.0004796324199280487
287,8.736062892029831e-06,0.00048224313650280237
288,7.346476580166312e-06,0.0004860212793573737
289,7.179741085285339e-06,0.00048299506306648254
290,8.029739477094085e-06,0.000484488528365126
291,7.6913566737438e-06,0.0005053759982379583
292,7.818488580386866e-06,0.0005240321401148462
293,1.324908631571676e-05,0.0005078975899288288
294,2.0890556802791812e-05,0.00048217892002027767
295,1.9444022864963e-05,0.0005126809253572271
296,1.0037533684226219e-05,0.0005783107615290926
