,Stocks FB_loss,Stocks FB_val_loss
69,7.05708990117064e-05,0.0007841540420235231
70,6.994974850302283e-05,0.000773188981880573
71,6.933548698809277e-05,0.0007623997918362247
72,6.872790572220117e-05,0.0007517963993074052
73,6.812702527874545e-05,0.0007413737516015254
74,6.753353720822574e-05,0.0007311278384114647
75,6.694688577801739e-05,0.0007210750970454223
76,6.636720990036861e-05,0.0007112154833458621
77,6.579556960703526e-05,0.0007015319377847616
78,6.52310706242844e-05,0.0006920438254487583
79,6.467390271243586e-05,0.0006827452693712609
80,6.412486363424459e-05,0.0006736308114132148
81,6.358308470727683e-05,0.0006647148843983125
82,6.304940592829438e-05,0.0006559859819431929
83,6.252335026209918e-05,0.0006474515037803814
84,6.200548038274671e-05,0.0006391036159615835
85,6.149531808419517e-05,0.0006309592321611427
86,6.099350273076595e-05,0.0006229840198949236
87,6.049939161286978e-05,0.0006152130723609749
88,6.001343839064551e-05,0.0006076355649415275
89,5.953561655284526e-05,0.0006002441714999491
90,5.906621897767094e-05,0.0005930424948897341
91,5.8604507029977164e-05,0.0005860321114011023
92,5.8151351357542574e-05,0.0005792001036167059
93,5.770650754673353e-05,0.0005725613332235779
94,5.726932519384467e-05,0.0005661123760055279
95,5.684111096050547e-05,0.0005598315539577141
96,5.6420464308506904e-05,0.0005537498255270993
97,5.600809823987931e-05,0.0005478437825363001
98,5.5604228900742834e-05,0.0005421138531796035
99,5.5208248874084255e-05,0.0005365655912707249
100,5.482029117611719e-05,0.0005311946680330425
101,5.444060787277553e-05,0.0005259938416306743
102,5.4068941420249256e-05,0.0005209666105447572
103,5.3705261878390936e-05,0.0005161096863769766
104,5.334973705420003e-05,0.000511419200659569
105,5.300178445290892e-05,0.0005068949888053553
106,5.266205100750754e-05,0.0005025352637722403
107,5.2329760281323595e-05,0.0004983367873409271
108,5.2005608926390716e-05,0.0004942941194368077
109,5.168891417353692e-05,0.0004904107578719655
110,5.1379863775921344e-05,0.0004866798354805201
111,5.1078368122180946e-05,0.0004831017322849011
112,5.0784429512187386e-05,0.0004796715514820026
113,5.0497702547033245e-05,0.0004763872156604782
114,5.021844694495265e-05,0.00047324600511755067
115,4.9946343023784927e-05,0.00047024668478032295
116,4.9681518530946805e-05,0.000467382388151968
117,4.942357922661996e-05,0.0004646542526235611
118,4.917266741013636e-05,0.00046205662870672586
119,4.8928651821548013e-05,0.00045958757146272335
120,4.869141257481767e-05,0.0004572451914842615
121,4.8460761665891125e-05,0.0004550260384620606
122,4.8236837463410594e-05,0.00045292581573407026
123,4.801926224481786e-05,0.00045094382815362736
124,4.780811094411317e-05,0.00044907485777191046
125,4.7603199027957734e-05,0.00044731684925634115
126,4.740450943548543e-05,0.0004456666654147122
127,4.721179833848447e-05,0.00044412206157228387
128,4.702503755307307e-05,0.00044267806599194976
129,4.684413107006339e-05,0.000441333812249332
130,4.6668841626331874e-05,0.0004400852110889879
131,4.649929190957758e-05,0.00043892916981077315
132,4.6335137775368536e-05,0.00043786356985654637
133,4.6176402222421344e-05,0.0004368838870860422
134,4.602294617122435e-05,0.00043598908078642666
135,4.587456459867308e-05,0.00043517471780872037
136,4.573134343633589e-05,0.0004344381921892536
137,4.559294004515135e-05,0.00043377769280000236
138,4.5459372949540275e-05,0.0004331888724653714
139,4.5330493285082515e-05,0.0004326697206793717
140,4.5206199021108086e-05,0.00043221736519501126
141,4.5086370522474825e-05,0.0004318295171800144
142,4.4970909521939105e-05,0.00043150263232307444
143,4.485965410853608e-05,0.00043123462852946986
144,4.47525583266484e-05,0.0004310227332411912
145,4.464950864624778e-05,0.0004308642177232381
146,4.455030941097976e-05,0.0004307568399770849
147,4.4454957150128915e-05,0.00043069783513883836
148,4.4363293047103194e-05,0.00043068515724267
149,4.427521946189668e-05,0.00043071609595255264
150,4.4190598527657336e-05,0.0004307885240126487
151,4.41094205012925e-05,0.000430899508292091
152,4.4031452301263425e-05,0.00043104791608317914
153,4.3956706472324615e-05,0.00043123100192457353
154,4.388500617525337e-05,0.00043144670044789195
155,4.3816322724377714e-05,0.00043169299144586867
156,4.375049483597054e-05,0.0004319677403030767
157,4.368746781490218e-05,0.0004322693894627964
158,4.3627144021166745e-05,0.00043259520517212563
