,TodasVariables_n512_loss,TodasVariables_n512_val_loss
53,5.754770720444912e-05,0.01442394191630123
54,5.7121817684493775e-05,0.014324896734146294
55,5.6693010325139494e-05,0.014225312816517904
56,5.6260919163757856e-05,0.01412513056646817
57,5.5824062129875164e-05,0.01402437539524899
58,5.538322358374861e-05,0.01392317676824356
59,5.494068595118944e-05,0.01382154959046151
60,5.4497290296818725e-05,0.013719350361257545
61,5.405095966546296e-05,0.013616585761524183
62,5.3600244818655544e-05,0.01351339336530852
63,5.31477010606842e-05,0.013409878115731575
64,5.269612025465693e-05,0.013305922912449137
65,5.224449272615804e-05,0.013201008104403649
66,5.179150068501303e-05,0.013096124276303309
67,5.1333063882429245e-05,0.012990732330921267
68,5.0868382444124175e-05,0.012885210623826124
69,5.0411237575006016e-05,0.012779382153698974
70,4.996232433948851e-05,0.012672615106687072
71,4.950679286887238e-05,0.012564988983872016
72,4.903755535819945e-05,0.012457406821791545
73,4.856567384871415e-05,0.012350358600027797
74,4.811013756754754e-05,0.012242816962024644
75,4.766956853251212e-05,0.012133604569807032
76,4.721690000088747e-05,0.012023428147119925
77,4.673506943114517e-05,0.01191440430923927
78,4.624904045346385e-05,0.011806847123536935
79,4.580144903695688e-05,0.011697680300701995
80,4.5390170421605265e-05,0.01158548753385332
81,4.4954219815698416e-05,0.011471972054193827
82,4.4443188783566444e-05,0.011362431293799857
83,4.391352173897307e-05,0.011256967478793515
84,4.34729709840295e-05,0.011147917125158566
85,4.313484202033248e-05,0.01102974399739553
86,4.27558089458299e-05,0.010909526797457913
87,4.2204669407811325e-05,0.010800671405813173
88,4.156011451143494e-05,0.010703325479422227
89,4.107112265557574e-05,0.010598271361683027
90,4.086740185556671e-05,0.010469992972202292
91,4.068689869643643e-05,0.010333409055698016
92,4.015837542035363e-05,0.01022292593155395
93,3.928866685745268e-05,0.01014624563746216
94,3.8506706704170065e-05,0.010061416713413129
95,3.836844462808991e-05,0.009922268223171393
96,3.8680544965862e-05,0.009745992231375176
97,3.852514133496164e-05,0.009610449587387488
98,3.760580556979018e-05,0.009562524489688971
99,3.617634544099012e-05,0.009540660075904909
100,3.525455563361872e-05,0.009427300804440887
101,3.602547286759508e-05,0.009195774250994783
102,3.7034991541723454e-05,0.008967460591099725
103,3.6846958307649414e-05,0.008887925727893252
104,3.58968225119189e-05,0.00895129892328554
105,3.350944973120451e-05,0.008975412431057574
106,3.1713247574598354e-05,0.008797152129517606
107,3.346364559367114e-05,0.00846761082345235
108,3.53664326821146e-05,0.0081991157744634
109,3.548389496012352e-05,0.008149093105496207
110,3.6013214863367254e-05,0.00826761169235938
111,3.4420981280186237e-05,0.008343801545056184
112,2.9770017376415863e-05,0.008225521003473396
113,2.7884587836509554e-05,0.007947287166275638
114,3.055169355688994e-05,0.007646599199530507
115,3.2977938231355935e-05,0.007436983389318113
116,3.3587571928635516e-05,0.007357035292127777
117,3.59298532849374e-05,0.007374895045780076
118,3.99576780813927e-05,0.007427917870361943
119,3.9366489417720125e-05,0.0074672223422830265
120,3.0515017108183568e-05,0.007451090195855079
121,2.167160926561818e-05,0.007322084316445037
122,2.752657819054405e-05,0.007056668935697679
123,4.612590157554854e-05,0.006722691490060904
124,5.4383695761534606e-05,0.0064272201535376635
125,4.7322127335244974e-05,0.006249396882812716
126,6.098906853051533e-05,0.006263987353641139
127,0.00011970265948864024,0.006583300011217101
128,0.00017294656783092214,0.0073299432742940495
129,0.00012771089040300971,0.00827370654437537
130,4.1719291868863996e-05,0.008534350070702143
131,0.00027731605999081293,0.00745673992955857
132,0.0005858915250398188,0.005670672857918399
133,0.00023525700342075606,0.004670210929264214
134,0.0005541220942342824,0.007861438080329786
135,0.0005442561355153915,0.01631235197371195
136,0.0009168011505803293,0.02679836322083946
137,0.0010701229977171313,0.01682045079829279
138,0.0004719167838088614,0.005431516634777558
139,0.00027077771244139585,0.011246301422342042
140,0.00020337575365412088,0.019003835729946773
141,2.826544741690082e-05,0.013395290417704453
142,5.9343901273317267e-05,0.012300774235709393
143,3.208220696552033e-05,0.009944501140516652
