,Neuronas_n64_loss,Neuronas_n64_val_loss
0,0.008399101092122848,0.13891769620193833
1,0.004793043172083281,0.10412701176500869
2,0.0054616226053471545,0.09410738225640922
3,0.0051481297675215094,0.08757071351182871
4,0.004621778898163238,0.07964120616858032
5,0.004185900008158715,0.07137597532107912
6,0.0037926285000432327,0.06342309559213705
7,0.0034055597417795196,0.05575811948584414
8,0.0030229718229685234,0.04833284003296118
9,0.002650939843308946,0.041207744643605985
10,0.0022933144055791305,0.034478068951217605
11,0.0019506621212148558,0.02820251899204035
12,0.0016292325457178014,0.022477822570965207
13,0.0013328066616568007,0.01738996251389898
14,0.0010648435200818803,0.01299620449714277
15,0.0008295274021564956,0.009336839376509875
16,0.0006292068223276941,0.006417528458539097
17,0.00046447980024948203,0.004203266506993222
18,0.00033459385425279226,0.0026236377849147238
19,0.00023646883137293974,0.0015768369542028028
20,0.0001659801339141184,0.000946183418640974
21,0.00011792634649773599,0.0006146961220957596
22,8.689038068773332e-05,0.00047805497219422085
23,6.793244664414101e-05,0.00045409136526714796
24,5.6953654218406216e-05,0.0004849298321909603
25,5.091540866675947e-05,0.0005347063663233628
26,4.773939464688863e-05,0.0005842562572195612
27,4.6130322014756406e-05,0.0006254059891484078
28,4.5339194002735894e-05,0.0006561736046368705
29,4.495736398873315e-05,0.0006775401543354851
30,4.4775495626217683e-05,0.0006914841367103074
31,4.4690774793916614e-05,0.000700033719426599
32,4.4653230800357613e-05,0.0007048743809091633
33,4.4639706237799616e-05,0.0007072711408930434
