,Trends trend_dash_loss,Trends trend_dash_val_loss
99,4.834959753648506e-05,0.0004403273415773165
100,4.8088407886265404e-05,0.0004396695461680834
101,4.783821638958561e-05,0.00043905709452670197
102,4.759907314183201e-05,0.00043848895095823995
103,4.737007295533522e-05,0.00043796311633061916
104,4.715101544854991e-05,0.0004374795959962682
105,4.6941732814476625e-05,0.0004370326835972567
106,4.674178929015962e-05,0.00043662250826092457
107,4.655101000172107e-05,0.00043624705279074694
108,4.636885857727411e-05,0.00043590461377632515
109,4.619516139741634e-05,0.00043559315796384867
110,4.6029113799777825e-05,0.0004353111010344549
111,4.5871104002694716e-05,0.0004350571985484968
112,4.572053742661922e-05,0.00043482895426709075
113,4.5576882173960237e-05,0.00043462552718989466
114,4.544047962930375e-05,0.00043444664501210396
115,4.53102403643525e-05,0.0004342879595545431
116,4.518660005843053e-05,0.0004341510919340212
117,4.5069074776724795e-05,0.0004340338704026379
118,4.495708089543978e-05,0.0004339338154478491
119,4.4850911460040756e-05,0.00043385131110640606
120,4.474998364123334e-05,0.00043378457435053484
121,4.4654100946346086e-05,0.00043373253803978535
122,4.456319906260422e-05,0.00043369438057636907
123,4.447693409647086e-05,0.00043366908165358604
124,4.439499640158891e-05,0.0004336554884921288
125,4.4317486252362745e-05,0.0004336531675452816
126,4.424390290400827e-05,0.00043366076598671833
127,4.41743122583025e-05,0.0004336774411434629
128,4.4108371425288914e-05,0.00043370292372145187
129,4.404593066241453e-05,0.00043373616263752096
130,4.3986854569962376e-05,0.00043377657280431996
131,4.39309903946384e-05,0.00043382323996014036
132,4.387816999491636e-05,0.0004338758248948203
133,4.3828228281826935e-05,0.00043393379370360794
134,4.37810350826342e-05,0.0004339962582178842
135,4.37365175541303e-05,0.0004340631799670686
