,CombinacionStocksEmpresas_n512_loss,CombinacionStocksEmpresas_n512_val_loss
45,6.629932893422217e-05,0.00670780549542262
46,6.277850759663404e-05,0.0062895996066240165
47,5.938681211913578e-05,0.005894965062347742
48,5.615305305512335e-05,0.0055215679682218115
49,5.307752256227944e-05,0.005169436765404848
50,5.014344172265667e-05,0.004836989853244562
51,4.73642545470144e-05,0.004523689643694804
52,4.4729909020064115e-05,0.00422883965075016
53,4.223155589827981e-05,0.003951706565343416
54,3.988399923680565e-05,0.0036915514188317154
55,3.76680542943247e-05,0.0034478530645943605
56,3.55826484267779e-05,0.0032195662721418417
57,3.362959698559e-05,0.0030065371941488525
58,3.1801193052580435e-05,0.002807552102380074
59,3.0095323241906815e-05,0.0026224347619483103
60,2.850155313073908e-05,0.002450155452466928
61,2.702416084223212e-05,0.0022905456045499216
62,2.5647415056412752e-05,0.002142501027824787
63,2.4381776641418513e-05,0.002005779793342719
64,2.3206445173575328e-05,0.001879441193663157
65,2.2129103084667942e-05,0.0017630230599584489
66,2.1133061146918826e-05,0.001655906170176772
67,2.0226204399547827e-05,0.0015575052418101293
68,1.9392706235521473e-05,0.0014672017512986292
69,1.8630691416686975e-05,0.0013844590060986006
70,1.793736744450423e-05,0.0013088760360215718
71,1.7307475760529858e-05,0.0012397710592127764
72,1.673306927002089e-05,0.001176744753208298
73,1.621355036499713e-05,0.001119303678234036
74,1.574079089130884e-05,0.001066996787603085
75,1.5314070249307686e-05,0.0010194634803785728
76,1.4926111431962523e-05,0.0009762075675937992
77,1.4574803711953931e-05,0.0009369710818506204
78,1.425636184229426e-05,0.0009013122986429012
79,1.3966680223977444e-05,0.0008689646358386829
80,1.3703868647168678e-05,0.0008396097781279912
81,1.3463625726637054e-05,0.0008129630990039844
82,1.324422478669126e-05,0.0007887830635389456
83,1.3043009892918724e-05,0.00076682422345934
84,1.2857753482911414e-05,0.0007468738163319918
85,1.2686469779929701e-05,0.0007287250079501134
86,1.2527514417552784e-05,0.0007122116378293588
87,1.237921843802234e-05,0.000697157488992581
88,1.2240263668690413e-05,0.0006834194511891558
89,1.2109475462169099e-05,0.0006708649900526955
90,1.1985771169957634e-05,0.0006593696128290433
91,1.1868222477810028e-05,0.0006488236921051374
92,1.1756090036494872e-05,0.0006391316688118073
93,1.1648607841589883e-05,0.0006301981988004767
94,1.1545299107987936e-05,0.0006219571492133233
95,1.1445608834037557e-05,0.0006143252651851911
96,1.1349101686601689e-05,0.0006072460494648952
97,1.1255502193727387e-05,0.0006006639719439241
98,1.116444466858341e-05,0.0005945239860851031
99,1.1075673892964214e-05,0.0005887833674653218
100,1.0989023884086726e-05,0.0005834021318990451
101,1.0904314177213773e-05,0.0005783472084798492
102,1.0821355527486257e-05,0.000573584156182523
103,1.0740035472386247e-05,0.0005690878292975518
104,1.0660269358945348e-05,0.0005648322940732425
105,1.0581986211596253e-05,0.0005607982255661717
106,1.0505081263545435e-05,0.0005569635406852915
107,1.0429517015626725e-05,0.0005533122905315115
108,1.03552365894407e-05,0.0005498305769064105
109,1.028218887838123e-05,0.000546504080725404
110,1.0210358071232735e-05,0.0005433208738955167
111,1.013970100197744e-05,0.0005402740565701746
112,1.007016659898979e-05,0.0005373500081567237
113,1.0001786694584343e-05,0.0005345462749783809
114,9.934522705197405e-06,0.0005318532841136822
115,9.868309881802326e-06,0.0005292654028520561
116,9.803169002854982e-06,0.0005267766044618419
117,9.739128682457913e-06,0.000524384229300687
118,9.676152156036831e-06,0.0005220828058484655
119,9.614178382505019e-06,0.0005198681028559804
120,9.553218275798896e-06,0.0005177368606942204
121,9.493292544413214e-06,0.0005156877674520589
122,9.434401468192496e-06,0.0005137169142611898
123,9.376512410269173e-06,0.000511823553377046
124,9.319592908678505e-06,0.0005100024505876577
125,9.263669338766844e-06,0.0005082548819840527
126,9.208728407919318e-06,0.0005065777670377149
127,9.154756683598793e-06,0.0005049690819130494
128,9.101763015888328e-06,0.0005034281773707614
129,9.049709101068751e-06,0.0005019535221016178
130,8.998603386946623e-06,0.000500542469895803
131,8.948458204171262e-06,0.0004991951685112256
132,8.899254715708174e-06,0.0004979094150117957
133,8.850977844933648e-06,0.0004966843497151366
134,8.803597665973939e-06,0.0004955186204125101
135,8.757126019750453e-06,0.0004944110047430373
136,8.7115818307491e-06,0.0004933609967478192
137,8.666944023179194e-06,0.0004923663173730557
138,8.62320203290997e-06,0.0004914268009507885
139,8.580322628404247e-06,0.0004905410146770569
140,8.538278752194647e-06,0.0004897077899211302
141,8.497121178571922e-06,0.0004889256088063121
142,8.456869793987538e-06,0.0004881951877345833
143,8.417442953801723e-06,0.00048751347304250184
144,8.37881480737661e-06,0.0004868793946046096
145,8.341037703128397e-06,0.0004862929568984188
146,8.3040935036339e-06,0.0004857525032443496
147,8.267952370470784e-06,0.00048525684262410953
148,8.232614600973857e-06,0.000484805115355322
149,8.198053435010548e-06,0.000484396313997702
150,8.164282777355626e-06,0.0004840294669310634
151,8.131294634949882e-06,0.000483702971205975
152,8.099072619398403e-06,0.0004834163119085133
153,8.06760782814728e-06,0.00048316846816585615
154,8.036870300342203e-06,0.000482957881803696
155,8.006854141757895e-06,0.0004827839707454237
156,7.977566855725645e-06,0.0004826455394952343
157,7.948989727642933e-06,0.00048254158509035525
158,7.92112331719881e-06,0.00048247114934313757
159,7.89396099557612e-06,0.0004824334845090142
160,7.867470947950585e-06,0.00048242648167965503
161,7.841651705138456e-06,0.00048245024383784487
162,7.816495921220989e-06,0.00048250373667822435
163,7.791993731678724e-06,0.00048258584530021134
164,7.768110698144972e-06,0.0004826951324223326
165,7.744859903351216e-06,0.0004828309711928551
166,7.722246471950291e-06,0.00048299247506432806
167,7.700249083287557e-06,0.00048317845301845897
168,7.678855721538779e-06,0.000483388385663812
169,7.658034799253353e-06,0.00048362127899263915
170,7.63777989749752e-06,0.0004838761166096307
