,Ventana extra grande_v60_loss,Ventana extra grande_v60_val_loss
0,0.00015617625215280878,0.05009032861918819
1,0.0007458590904318451,0.07138967460819653
2,0.0019131584978488402,0.11525139030145139
3,0.0015789773763627841,0.08458288850224747
4,0.0018521707617152542,0.09948038963639007
5,0.0016792559046400722,0.0963712310304447
6,0.001117400677212201,0.06514504156550582
7,0.0006753123393536953,0.01291357357130975
8,0.00031215241712316685,0.005822049216272271
9,7.649541620761441e-05,0.001215211172797242
10,2.6478835592319674e-05,0.002571788530948819
11,8.014263481267594e-05,0.0011526035068898785
12,6.592962750912601e-05,0.005752232895061678
13,0.00014245492947134616,0.0010361954075645428
14,8.87511970114358e-05,0.012098144473774093
15,0.00025156458980987105,0.0009660465210410101
16,3.548571084491191e-05,0.003906823922784961
17,0.0001297842086108974,0.0009068050944455424
18,4.791346256232438e-05,0.007533885281989161
19,0.00018545397721695457,0.0008497240226145606
20,2.9895861342417764e-05,0.004385538232911911
21,0.00012988616060970437,0.000836561438722574
22,2.7777844767412288e-05,0.00426322164736232
23,0.00011982821783652869,0.0008784323332032987
24,2.3573526913405285e-05,0.003598299039033603
25,9.603656034024815e-05,0.0008768495386086252
26,2.2607057203737097e-05,0.00350755385636371
27,8.869026946833438e-05,0.0008482243770695462
28,2.0918172766665075e-05,0.0032687306746232267
29,8.145686992325604e-05,0.0008193604572086918
30,1.945555166977491e-05,0.003059342855169457
31,7.505443579934856e-05,0.0007987625787642842
32,1.831022452780435e-05,0.002890639306445207
33,6.984132361900933e-05,0.0007821494898739822
34,1.742597779801664e-05,0.0027702333196541486
35,6.592470176006568e-05,0.0007710622252934441
36,1.679001787829757e-05,0.0026954018929022916
37,6.339419165409968e-05,0.0007643111439763891
38,1.625294050557256e-05,0.0026469344786387316
39,6.167423321223433e-05,0.0007627174134689326
40,1.5811183602079613e-05,0.002614245559944182
41,6.053572906239424e-05,0.000766181781393837
42,1.5422226954110462e-05,0.002593613091894254
43,5.9650978184844444e-05,0.0007747713148555889
44,1.5079768858487689e-05,0.0025737289795461967
45,5.8894499238240126e-05,0.00078775831118074
46,1.4785415571019926e-05,0.002562798331586682
47,5.8186938652082115e-05,0.0008057064913707424
48,1.4531324806591088e-05,0.0025487062806377604
49,5.7510283763154545e-05,0.0008266984356795343
