,CombinacionTrends_n512_loss,CombinacionTrends_n512_val_loss
78,1.133534953204127e-05,0.0007091053277970507
79,1.1064740157542894e-05,0.0006897560177514186
80,1.0814148201741493e-05,0.0006726654962851451
81,1.0581513029487374e-05,0.0006575591933841889
82,1.0365482711886916e-05,0.0006442165020136879
83,1.0164474168469986e-05,0.0006324164838028642
84,9.976874795169211e-06,0.0006219665609443417
85,9.801575847982e-06,0.0006127056952279347
86,9.637778510715669e-06,0.0006044718096605861
87,9.484229919437963e-06,0.0005971235312664738
88,9.339969297938156e-06,0.0005905514565081551
89,9.204304940514983e-06,0.0005846529518469021
90,9.07637135801801e-06,0.0005793380998791411
91,8.955660387772905e-06,0.0005745288306990495
92,8.84178000258264e-06,0.0005701517399687034
93,8.734086734945708e-06,0.0005661472678184509
94,8.632114503808016e-06,0.0005624695376564676
95,8.535508151488522e-06,0.0005590744191207564
96,8.443899997263752e-06,0.0005559275876014278
97,8.357000472012889e-06,0.000552998896007641
98,8.274527282572728e-06,0.0005502575748743346
99,8.196177112460226e-06,0.0005476817336434928
100,8.121851159068263e-06,0.0005452567353271521
101,8.051259118684147e-06,0.0005429592923834347
102,7.984143097089076e-06,0.0005407796527903813
103,7.920435319437484e-06,0.0005387137375342158
104,7.859984214939266e-06,0.0005367447693760579
105,7.8025796028669e-06,0.0005348635962806069
106,7.748080441580476e-06,0.0005330692018525532
107,7.696370403209585e-06,0.000531353795220359
108,7.647359745113556e-06,0.0005297101317689969
109,7.600895934536731e-06,0.0005281331653420168
110,7.5568642177341435e-06,0.0005266205676329824
111,7.515161314586294e-06,0.0005251711565786257
112,7.475699738698984e-06,0.0005237827068552948
113,7.43837283432815e-06,0.0005224487439800913
114,7.403091418522168e-06,0.0005211691963128173
115,7.369754834703949e-06,0.0005199416101766893
116,7.338281193369767e-06,0.000518763039368563
117,7.308602982028298e-06,0.0005176330540472498
118,7.2806235843577615e-06,0.0005165484662239368
119,7.254276624735212e-06,0.0005155071401252196
120,7.229468635089758e-06,0.0005145087041175709
121,7.206148876111211e-06,0.0005135516268917575
122,7.184238309211931e-06,0.0005126347622046104
123,7.1636820673750035e-06,0.0005117568429201269
124,7.144395147826379e-06,0.0005109151243232191
125,7.126329557230258e-06,0.0005101085721085278
126,7.109424744227838e-06,0.0005093369041927732
127,7.093636563345522e-06,0.0005085973086981819
128,7.078901157561072e-06,0.0005078879990973151
129,7.065157721906591e-06,0.0005072079679498879
130,7.052347392835565e-06,0.0005065573854013705
131,7.0404403756513675e-06,0.0005059359783235078
132,7.029404295840673e-06,0.0005053422154070666
133,7.019189927002746e-06,0.0005047733519369593
134,7.009749258311505e-06,0.000504227032741675
135,7.0010281223613465e-06,0.0005037022100833172
136,6.992986335227704e-06,0.0005032005182539041
137,6.985586012958195e-06,0.0005027223423194999
138,6.9788278376738444e-06,0.000502266356936441
139,6.972702172228869e-06,0.0005018306009543056
140,6.96715351995618e-06,0.000501410323732461
141,6.9621127680035825e-06,0.0005010049700593719
142,6.95753233405692e-06,0.0005006156772231826
143,6.953385029471694e-06,0.0005002458167907137
144,6.949713381870354e-06,0.0004998970364865202
145,6.946556893056438e-06,0.0004995643394067883
146,6.94391463604496e-06,0.0004992427644678033
147,6.941650492710603e-06,0.0004989266386613823
148,6.939642074799989e-06,0.0004986179813456077
149,6.937819342475939e-06,0.0004983259490332925
150,6.93627816872322e-06,0.0004980570296398723
151,6.935214252315256e-06,0.0004978106142236636
152,6.934770567568194e-06,0.0004975736866561839
153,6.934845522174817e-06,0.0004973306651943579
154,6.935105812562352e-06,0.0004970767454674038
155,6.935175756202975e-06,0.0004968249077837055
156,6.934969851849578e-06,0.0004965997784613416
157,6.934901456098976e-06,0.0004964176511678558
158,6.9356692795106656e-06,0.0004962703589206705
159,6.937743714493431e-06,0.0004961212622359968
160,6.94086775883289e-06,0.0004959304978211338
161,6.9439284708585965e-06,0.0004956865808568322
162,6.9456149888607724e-06,0.0004954270731944304
163,6.9454704491643215e-06,0.0004952246448598229
164,6.944699897268527e-06,0.0004951323364646389
165,6.945711535221422e-06,0.0004951367960669673
166,6.950540672243313e-06,0.0004951426347431082
167,6.959341590118129e-06,0.0004950250284029887
168,6.9692200668214355e-06,0.0004947205083086514
169,6.975171100538529e-06,0.0004942986505249372
170,6.973559091140767e-06,0.0004939475195267453
171,6.966050460295474e-06,0.0004938660511890283
172,6.95955201570961e-06,0.0004941190082508211
173,6.962043419032572e-06,0.0004945508687971876
174,6.978750556859618e-06,0.0004948176076420798
175,7.008288566094751e-06,0.0004945826233149721
176,7.038431126952323e-06,0.0004937846186714104
177,7.049509174696421e-06,0.0004927650308952882
178,7.030898429477999e-06,0.0004920901130669966
179,6.99439076995007e-06,0.0004922252309580261
180,6.9647125586086e-06,0.000493259563182409
181,6.961857882113411e-06,0.0004947703206338561
182,6.999314861716882e-06,0.0004958676245923226
183,7.083334646897409e-06,0.0004956401266659108
184,7.188589839083411e-06,0.0004938822150087127
185,7.248707473851167e-06,0.0004914050178530698
186,7.21018932381412e-06,0.0004895020974799991
187,7.097156307841383e-06,0.0004891449845252702
188,6.988019986937826e-06,0.000490679016086058
189,6.933448608274025e-06,0.0004937835082483406
190,6.9428368498427935e-06,0.0004972447148667505
191,7.04169269738486e-06,0.0004991386220074043
192,7.259858875841019e-06,0.0004980645070855434
193,7.533439009841039e-06,0.000494413583790167
194,7.695600480963969e-06,0.0004901000423930013
195,7.627665739234474e-06,0.00048704161040055065
196,7.386961512495943e-06,0.0004861456959938201
197,7.1388894866686314e-06,0.00048749611820452486
198,6.990798947999093e-06,0.0004907725110220221
199,6.9426101233078116e-06,0.0004950612872982254
200,6.978755786454153e-06,0.0004987475605538258
201,7.1276061204956095e-06,0.0005002993991813407
202,7.402717948515112e-06,0.0004993070570680385
203,7.736174928560593e-06,0.0004966078961912829
204,8.009841621969827e-06,0.0004934927072519293
205,8.140391156093056e-06,0.000490912155678066
206,8.120075440624183e-06,0.0004892472150878838
