,Ventana extra grande_v60_loss,Ventana extra grande_v60_val_loss
0,0.0009443155205515745,0.00918478376151603
1,0.00160732957172311,0.0075083658283139456
2,0.0012808738466884716,0.0030601756118329953
3,0.0008514805413591445,0.0012953856063109856
4,0.00035177648587031635,0.0029751254816217645
5,0.000420034877247361,0.0011530193833657254
6,0.0003171420542311813,0.003081834392139205
7,0.0006255132606451365,0.004994985773975467
8,0.00040058436453914453,0.0027377754104910075
9,0.0001870730599348238,0.001423160993942508
10,8.796868414607655e-05,0.0013970100999246408
11,0.00011565360009514319,0.0013042822146765243
12,8.627503555342426e-05,0.0011775701904646408
13,8.756632455459359e-05,0.0010656475572398416
14,8.553982863506665e-05,0.0010240048652997724
15,8.273836340743367e-05,0.0010617559798705724
16,8.174771425762662e-05,0.001066793814117526
17,8.415309783253807e-05,0.0010000079134364188
18,8.761345544584917e-05,0.001037836983156057
19,7.71419233421545e-05,0.0011824021621802707
20,0.00010367761030836307,0.0009889669923318757
21,0.00010384020581877399,0.0009557489121769682
22,0.00013108201962080065,0.0014270564978137428
23,0.000194717823130001,0.0025625943010787904
24,0.0002251392614894423,0.001505302437753589
25,9.550202917630991e-05,0.0009388418086333039
26,0.0001224869426359986,0.0010177936220978512
27,8.414101127673797e-05,0.001793896089549418
28,0.0002446160081456549,0.001754146667174351
29,0.00010562241433585713,0.0009101376420369854
30,0.00010872276273145007,0.0009241918975740303
31,8.755766133685097e-05,0.001497826912658818
32,0.00021388152798649965,0.0016988430770091068
33,0.00011252240851100385,0.0008757550464828073
34,0.00012251896273314574,0.0009058657228762721
35,9.759789836495241e-05,0.00170595335693639
36,0.0002872576670024837,0.0015205726096475566
37,0.00019231084778216484,0.0013741254720284982
38,0.00028580330731922096,0.0013303638631362974
39,0.00013404178995794305,0.002630122868275201
40,0.0004985936590215984,0.0010834481843091824
41,0.0003417273173123069,0.00110771323059812
42,0.00011552926224356741,0.0009214301122191512
43,0.0002080476436355111,0.0008996183937990371
