f7v2n4e35_loss,f7v2n4e35val_loss
0.11201981016266468,0.19604963579393447
0.10086610856644794,0.17314737543780753
0.09135115064870056,0.15223420015040864
0.0830982062740572,0.13487658950876683
0.07699801938543757,0.11958463153147951
0.07156375736993245,0.10481884932898461
0.06662741434498762,0.09604477929942151
0.06348805267169355,0.08493096381425858
0.06000089053450401,0.07676668259057592
0.057567338060120765,0.06751099209043573
0.055280479408007635,0.0605370635364918
0.053660610226423024,0.05373423118540581
0.051491034893728596,0.04940847891006381
0.050141735015807584,0.046091884741202946
0.048609471105829034,0.04417017181503012
0.04659809616577345,0.040468426906761334
0.04542031466431552,0.03576599012446055
0.04372902137257222,0.03345692616471268
0.042010286826419725,0.03185628694878455
0.04049628065683859,0.03183168583509929
0.03960407930103262,0.02686084711805303
0.0373752646036056,0.027985979277799104
0.03577622574606559,0.024759852010360423
0.03391531169312733,0.023314758825631058
0.032232257049330824,0.02114693638422784
0.030513604150241465,0.01906074241962918
0.028795825310645097,0.017840565417576185
0.02708641523224087,0.016580723082408943
0.025131158382602582,0.014446963637849277
0.023551050860663943,0.012560443551418311
0.021575680199744793,0.013033604407881169
0.019682430748002487,0.010909131553489715
0.018202125070907946,0.009355002799333925
0.01630429953133446,0.009175555196595676
0.014722994430885402,0.007908166668556154
