f2v1n4e20_loss,f2v1n4e20val_loss
0.12286561647036134,0.1958935613694944
0.07470546457880023,0.1156150694740446
0.0438209252336601,0.0599679476336429
0.027311020276424725,0.029009834716194553
0.018928295413780515,0.016270116964159042
0.015596382454807892,0.011742935074787391
0.012909265530132141,0.009760948253403368
0.01130287534333571,0.01038516491749569
0.01024977746556389,0.008325364256865884
0.008761463645333789,0.009424119691462502
0.008154180440445328,0.010177483947604503
0.007291213150797886,0.009493202890122407
0.0068682133453498734,0.009625627818566403
0.006508942503389891,0.010014018852655826
0.0062999523003079184,0.010121411337566218
0.005944145827345823,0.010224301790769556
0.005909112722752272,0.010488534836392654
0.005710156005966561,0.010416017263196409
0.005460151857806468,0.010389039390965513
0.0058265526877458885,0.010617091357217808
