f2v7n2e20_loss,f2v7n2e20val_loss
0.11404989373514926,0.18306039784396633
0.0803634072685263,0.1194227874027879
0.06980974006178463,0.08101564557867104
0.059252094152486647,0.06492697114773681
0.05430242940977269,0.05231903688040342
0.04910174335502996,0.04680395798150743
0.04589790072249939,0.04265401728995395
0.043105373698513985,0.036284978072462455
0.0396577701122631,0.033224461359505575
0.03665156080171377,0.0330629101797436
0.0343865284489947,0.02789474098702495
0.03153964805897555,0.024922379083261732
0.028869958802877335,0.025680268748422688
0.026849900437713493,0.01961413880265998
0.02412809148612704,0.020239674873398932
0.022248429238526966,0.01709848376556059
0.020423194327819673,0.014284460577758009
0.018481483780877758,0.015530236392397057
0.016867247994125152,0.01178093067255248
0.015112452663077333,0.010960434621011608
