f1v2n2e20_loss,f1v2n2e20val_loss
0.09304896779285246,0.1134425983863308
0.0772521576374228,0.07891377214183833
0.06492894443504132,0.05980691085866791
0.054832199220048845,0.041647654750007895
0.047078657832452436,0.022440911354893383
0.03728837118715996,0.018464290462632444
0.030222545065329665,0.015568887022264461
0.024466519147923055,0.008423555320366583
0.01839973666572319,0.00847202426000954
0.014632068082558587,0.007058796410924418
0.011353181944325011,0.005247188758035686
0.009105295622605508,0.005346363856199574
0.007324778566521553,0.004700199082899997
0.005942205078109029,0.0045287641052632254
0.005007839995800244,0.004809688506747021
0.004450465532680894,0.004853005218814979
0.004065945747695316,0.0049971096500001375
0.0037394996256260044,0.005100401445351383
0.003483858144702969,0.005049282692972214
0.0032405000994379964,0.005132329391384933
