Date,bitcoin,prediccion_f1v5n4e35
2018-05-01,9119.01,9520.289
2018-05-02,9235.92,9481.014
2018-05-03,9743.86,9508.004
2018-05-04,9700.76,9628.61
2018-05-05,9858.15,9715.108
2018-05-06,9654.8,9852.841
2018-05-07,9373.01,9924.91
2018-05-08,9234.82,9892.298
2018-05-09,9325.18,9769.293
2018-05-10,9043.94,9692.282
2018-05-11,8441.49,9535.73
2018-05-12,8504.89,9263.851
2018-05-13,8723.94,9078.449
2018-05-14,8716.79,8994.785
2018-05-15,8510.38,8918.169
2018-05-16,8368.83,8834.812
2018-05-17,8094.32,8791.316
2018-05-18,8250.97,8668.4
2018-05-19,8247.18,8580.046
2018-05-20,8513.25,8507.583
2018-05-21,8418.99,8545.736
2018-05-22,8041.78,8572.554
2018-05-23,7557.82,8522.436
2018-05-24,7587.34,8325.305
2018-05-25,7480.14,8158.1855
