f5v1n4e20_loss,f5v1n4e20val_loss
0.15911131342824344,0.2584453860395833
0.10093741465849049,0.14756502093453155
0.06665444466768394,0.0967560488926737
0.051415077851983106,0.07114149453608613
0.046414321039982054,0.036156993163259404
0.036729509011062964,0.029092088880899706
0.032650544610562646,0.02251987443550637
0.028225325474876658,0.017155430328689124
0.0244128176730914,0.013482622189545318
0.021304683707224072,0.009746777383904708
0.018776663866437553,0.011665822594965758
0.01499718838326047,0.006539355448790286
0.013149997846657463,0.005765216308645904
0.011022393146139817,0.006627586020744945
0.00978528973218382,0.006676360070215244
0.00904174223551332,0.0066455053165555
0.008170674825655493,0.007114546973944495
0.0075979503852515486,0.0072456414345651865
0.007315775262168601,0.007578454011021868
0.007187374305618747,0.008418313785162019
