Date,bitcoin,prediccion_f2v2n4e35
2018-04-29,9419.08,8317.576
2018-04-30,9240.55,8307.771
2018-05-01,9119.01,8498.735
2018-05-02,9235.92,8469.237
2018-05-03,9743.86,8344.668
2018-05-04,9700.76,8329.372
2018-05-05,9858.15,8559.522
2018-05-06,9654.8,8778.505
2018-05-07,9373.01,8813.052
2018-05-08,9234.82,8815.263
2018-05-09,9325.18,8623.91
2018-05-10,9043.94,8446.01
2018-05-11,8441.49,8413.755
2018-05-12,8504.89,8357.528
2018-05-13,8723.94,8017.526
2018-05-14,8716.79,7762.5884
2018-05-15,8510.38,7868.302
2018-05-16,8368.83,7966.49
2018-05-17,8094.32,7891.027
2018-05-18,8250.97,7746.6025
2018-05-19,8247.18,7585.434
2018-05-20,8513.25,7514.503
2018-05-21,8418.99,7584.9478
2018-05-22,8041.78,7676.3555
2018-05-23,7557.82,7765.483
2018-05-24,7587.34,7590.0303
2018-05-25,7480.14,7247.388
