f2v2n4e35_loss,f2v2n4e35val_loss
0.09323752318388384,0.17277119110556358
0.08406626566955272,0.15593418558227254
0.07713587610999005,0.13829108882457652
0.0702842604959192,0.12279840289278234
0.06523397425421988,0.10763479610706897
0.06025790508607334,0.09511024251263192
0.055858409975509705,0.08406509890993859
0.05276553722080794,0.07266264674352839
0.05037390413491881,0.06456050954442075
0.04764555434994881,0.058586475657338793
0.045877255564122775,0.0536009471744616
0.04448964281725491,0.046522822488654164
0.04281879175466263,0.04210824628380385
0.04138968083961027,0.04118694132193923
0.04008994443331119,0.03565376251935959
0.038969219199178194,0.0312835069056204
0.03674857494989971,0.030022298481236113
0.035457825022585036,0.03066974735640465
0.03368534330316424,0.027431110455159176
0.032056824650971406,0.024349064313548992
0.030269004337956484,0.024033154331226932
0.028610156510142287,0.0194966132762505
0.026539324905908622,0.01872671820084624
0.024643420826287756,0.016060106161526068
0.02263764977846441,0.015080033908003663
0.020576266184920342,0.013470935912683923
0.018753656099994756,0.01082454469956537
0.016533886669689718,0.009289129378343437
0.014742297787647157,0.009932925189013017
0.012898552336553916,0.007213833505297674
0.01091539643710072,0.00606578879028638
0.009274573985387264,0.005601322274665011
0.007812730665798653,0.003906476012297331
0.006330376228406606,0.003529861548350767
0.005287484243769364,0.003127232197662221
