,f2v1n2e20_loss,f2v1n2e20_val_loss
0,0.12859486288306332,0.24915691190644315
1,0.11248118673095665,0.21806409562888898
2,0.09864484573868211,0.19349963100332962
3,0.08976677041400238,0.16619629373675898
4,0.08107026040438088,0.148203765483279
5,0.07537221619523349,0.1300188557882058
6,0.06975410574372795,0.11775823682546616
7,0.06622906098639317,0.10491858854105598
8,0.06318298406705153,0.09376910662180499
9,0.06046218651153954,0.08571429217332288
10,0.05791964846345016,0.08055522861449342
11,0.05580237060523969,0.07348961736026563
12,0.0545783959839131,0.06560310015552923
13,0.05178417940094551,0.06182337846410902
14,0.050002020521159374,0.05639191089492095
15,0.04814443097222265,0.05267158797697017
16,0.04583523927532037,0.046747169996562754
17,0.04310105238832471,0.04425345067130892
18,0.040559323949743376,0.04082195588240498
19,0.03794536956097045,0.03539273495736875
