,f2v1n2e20_loss,f2v1n2e20_val_loss
0,0.03947527381228056,0.3408494679654231
1,0.031743263597113915,0.3045571720013853
2,0.024697904713609272,0.2717801632939792
3,0.020083507664466885,0.2413614978555773
4,0.0165827164322453,0.21431075757155654
5,0.01327032654754897,0.19859832836711994
6,0.011884304607164956,0.1826350400071652
7,0.010650102347071658,0.17077663675194882
8,0.010249354328219098,0.15556613991006477
9,0.009049509763405317,0.1504692481067337
10,0.00843177137757288,0.14516981300271925
11,0.008010103061323895,0.13984540623963856
12,0.007534240075052012,0.13139631492314768
13,0.006906956330256923,0.12933511595379132
14,0.006505292588482872,0.12630734327020215
15,0.006112441560395471,0.1238893458283827
16,0.005883418563160642,0.11999470123746356
17,0.005567814160114233,0.1168968700116775
18,0.005365969461286668,0.11479115110562473
19,0.005208244322935437,0.10871733331167308
