Date,bitcoin,prediccion_f7v1n2e35
2018-05-03,9743.86,6640.5806
2018-05-04,9700.76,6540.7515
2018-05-05,9858.15,6663.1646
2018-05-06,9654.8,6686.9233
2018-05-07,9373.01,6626.7446
2018-05-08,9234.82,6585.594
2018-05-09,9325.18,6625.1807
2018-05-10,9043.94,6795.5693
2018-05-11,8441.49,6781.2134
2018-05-12,8504.89,6833.5425
2018-05-13,8723.94,6765.8853
2018-05-14,8716.79,6671.425
2018-05-15,8510.38,6624.8086
2018-05-16,8368.83,6655.312
2018-05-17,8094.32,6560.105
2018-05-18,8250.97,6353.5796
2018-05-19,8247.18,6375.475
2018-05-20,8513.25,6450.836
2018-05-21,8418.99,6448.3833
2018-05-22,8041.78,6377.369
2018-05-23,7557.82,6328.441
2018-05-24,7587.34,6233.0347
2018-05-25,7480.14,6287.562
