Date,bitcoin,prediccion_f7v7n2e20
2018-05-09,9325.18,8943.096
2018-05-10,9043.94,9186.723
2018-05-11,8441.49,9360.493
2018-05-12,8504.89,9544.053
2018-05-13,8723.94,9606.512
2018-05-14,8716.79,9595.522
2018-05-15,8510.38,9540.383
2018-05-16,8368.83,9435.401
2018-05-17,8094.32,9107.802
2018-05-18,8250.97,8664.481
2018-05-19,8247.18,8125.2944
2018-05-20,8513.25,7764.2427
2018-05-21,8418.99,7533.4893
2018-05-22,8041.78,7299.5273
2018-05-23,7557.82,7099.2754
2018-05-24,7587.34,6798.6294
2018-05-25,7480.14,6689.6304
