,f1v1n4e30_loss,f1v1n4e30_val_loss
0,0.05529538474070865,0.4164175937573115
1,0.049605912503761215,0.3964611507124371
2,0.04411578905844205,0.3761274019877116
3,0.03902720149002365,0.3569462150335312
4,0.03493370913044625,0.33805088367727065
5,0.030124854966620537,0.3221628980504142
6,0.027189644618350006,0.3049063864681456
7,0.0234929380617482,0.29068735738595325
8,0.021053176004332617,0.27627724409103394
9,0.018594062687338306,0.26325392557515037
10,0.016347437721010095,0.25166690680715775
11,0.014718849477798652,0.24023353474007714
12,0.013092725232520417,0.22962064544359842
13,0.011969527473509614,0.21930880430671904
14,0.010905423071046636,0.21046301308605406
15,0.009920342045055854,0.20379483699798584
16,0.009441483637626358,0.1961048576566908
17,0.008911509089631255,0.18910580459568235
18,0.008530575760822693,0.18267246666881773
19,0.008276817815164355,0.17630970891979006
20,0.007804853523093452,0.17234065383672714
21,0.007752745577473999,0.1675289413995213
22,0.0075584858895052925,0.16412269489632714
23,0.007409654954146291,0.16092884292205176
24,0.007399097673368413,0.15750615298748016
25,0.007283880969987729,0.1552352872159746
26,0.007268898528874726,0.15256699505779478
27,0.007196924356567497,0.15084102832608753
28,0.007163349916604725,0.1493896883394983
29,0.007126828683917788,0.14834255311224195
