,f2v2n2e20_loss,f2v2n2e20_val_loss
0,0.0618340594846071,0.35507650673389435
1,0.026149631049056366,0.23547026328742504
2,0.009967277280283066,0.1746509913355112
3,0.007432167855601007,0.14288455061614513
4,0.007554795713744801,0.13091371464543045
5,0.006950508877076684,0.1370742314029485
6,0.006565799944373608,0.1347947467584163
7,0.006528374663039172,0.12637366028502584
8,0.006394398093032912,0.12571715144440532
9,0.006049970677256114,0.12307878211140633
10,0.00585275558173913,0.12423206144012511
11,0.005699341385702517,0.12702308199368417
12,0.005583988406400823,0.11599197750911117
13,0.005608374428726277,0.11115576582960784
14,0.005091430458916727,0.1161416529212147
15,0.005047430459983714,0.1170954869594425
16,0.004910448360867437,0.10959097789600492
17,0.004769578096914172,0.11282178736291826
18,0.004648781666720443,0.1072698871139437
19,0.004504781295304847,0.10478738020174205
