Date,bitcoin,prediccion_f2v2n2e20
2018-04-29,9419.08,6522.9385
2018-04-30,9240.55,6649.736
2018-05-01,9119.01,6666.5034
2018-05-02,9235.92,6580.87
2018-05-03,9743.86,6520.7915
2018-05-04,9700.76,6578.9478
2018-05-05,9858.15,6868.9165
2018-05-06,9654.8,7032.7627
2018-05-07,9373.01,7176.7485
2018-05-08,9234.82,7147.686
2018-05-09,9325.18,6898.745
2018-05-10,9043.94,6849.589
2018-05-11,8441.49,6927.6562
2018-05-12,8504.89,6668.414
2018-05-13,8723.94,6671.4897
2018-05-14,8716.79,6634.4893
2018-05-15,8510.38,6763.5913
2018-05-16,8368.83,6866.5947
2018-05-17,8094.32,6737.2905
2018-05-18,8250.97,6567.4595
2018-05-19,8247.18,6569.6543
2018-05-20,8513.25,6586.9365
2018-05-21,8418.99,6543.5903
2018-05-22,8041.78,6633.724
2018-05-23,7557.82,6544.5537
2018-05-24,7587.34,6241.581
2018-05-25,7480.14,5964.0776
