,f2v2n2e20_loss,f2v2n2e20_val_loss
0,0.03396349792622901,0.2282136586996225
1,0.02745972131005138,0.17207408467164406
2,0.02048711127328148,0.13026014228279775
3,0.01554324847556343,0.10115518793463707
4,0.013618766028997958,0.0777235790514029
5,0.012037245413596067,0.06074878215216673
6,0.010879246787159541,0.04875561938836025
7,0.010083532414757946,0.04382022198003072
8,0.009852755568075687,0.040347964861072026
9,0.009671247779998348,0.03387426305562258
10,0.009317331026743996,0.03180182313259978
11,0.009095322052358624,0.02844852674752474
12,0.008770048532874213,0.026928984094411135
13,0.008407463618648161,0.025285240943328693
14,0.008233693520188195,0.02494825369033676
15,0.007911456947496861,0.023899237553660687
16,0.0076274834722793155,0.020637407325781308
17,0.007352599653056523,0.019215914313323222
18,0.007203248151099531,0.01693086832976685
19,0.0068914649160066194,0.016035518805997875
