f7v7n4e20_loss,f7v7n4e20val_loss
0.056254281374917364,0.048338237856881
0.04940975892528291,0.04764125584049171
0.04449976912929074,0.04058992517379562
0.04275094514708986,0.028517394766127795
0.03556165525727394,0.025941164735076804
0.030810189547919822,0.029065130205218042
0.02654884990611341,0.021433710204332733
0.022456927549111563,0.016695257197814378
0.01922636109435763,0.012918424651319727
0.015946165845450416,0.010265378867474835
0.01327018854294753,0.00660999503844742
0.01066261491570276,0.00734444516397008
0.009220158824640706,0.007376269793158837
0.008165826788210725,0.006590211553383995
0.006739069010842619,0.007119439953671287
0.006302566031139268,0.007462247426548366
0.005781400211380415,0.008128500195596827
0.005554109102130899,0.008092915157923538
0.005165844523846308,0.00878245735363093
0.004931449255873931,0.00920442492554613
