Date,bitcoin,prediccion_f1v1n2e35
2018-04-27,8987.05,6271.799
2018-04-28,9348.48,6182.767
2018-04-29,9419.08,6292.082
2018-04-30,9240.55,6313.4756
2018-05-01,9119.01,6259.4004
2018-05-02,9235.92,6222.6357
2018-05-03,9743.86,6257.9995
2018-05-04,9700.76,6412.067
2018-05-05,9858.15,6398.968
2018-05-06,9654.8,6446.8247
2018-05-07,9373.01,6385.004
2018-05-08,9234.82,6299.514
2018-05-09,9325.18,6257.6655
2018-05-10,9043.94,6285.0234
2018-05-11,8441.49,6199.9497
2018-05-12,8504.89,6018.488
2018-05-13,8723.94,6037.5327
2018-05-14,8716.79,6103.4272
2018-05-15,8510.38,6101.274
2018-05-16,8368.83,6039.181
2018-05-17,8094.32,5996.678
2018-05-18,8250.97,5914.4346
2018-05-19,8247.18,5961.3374
2018-05-20,8513.25,5960.2007
2018-05-21,8418.99,6040.0444
2018-05-22,8041.78,6011.7314
2018-05-23,7557.82,5898.722
2018-05-24,7587.34,5754.4424
2018-05-25,7480.14,5763.2188
