Date,bitcoin,prediccion_f5v7n2e35
2018-05-07,9373.01,7413.7583
2018-05-08,9234.82,7462.3228
2018-05-09,9325.18,7517.7617
2018-05-10,9043.94,7568.33
2018-05-11,8441.49,7591.4414
2018-05-12,8504.89,7597.0376
2018-05-13,8723.94,7594.411
2018-05-14,8716.79,7590.389
2018-05-15,8510.38,7524.5405
2018-05-16,8368.83,7406.7676
2018-05-17,8094.32,7296.5522
2018-05-18,8250.97,7223.179
2018-05-19,8247.18,7169.369
2018-05-20,8513.25,7109.9116
2018-05-21,8418.99,7039.19
2018-05-22,8041.78,6964.2417
2018-05-23,7557.82,6943.434
2018-05-24,7587.34,6916.168
2018-05-25,7480.14,6904.467
