Date,bitcoin,prediccion_f7v1n2e20
2018-05-03,9743.86,6260.8267
2018-05-04,9700.76,6198.1304
2018-05-05,9858.15,6210.0024
2018-05-06,9654.8,6160.318
2018-05-07,9373.01,6099.294
2018-05-08,9234.82,6103.7905
2018-05-09,9325.18,6164.0933
2018-05-10,9043.94,6104.1265
2018-05-11,8441.49,6093.3364
2018-05-12,8504.89,6053.817
2018-05-13,8723.94,6055.559
2018-05-14,8716.79,6082.651
2018-05-15,8510.38,6028.0747
2018-05-16,8368.83,6081.878
2018-05-17,8094.32,6115.5166
2018-05-18,8250.97,5936.5967
2018-05-19,8247.18,5944.3613
2018-05-20,8513.25,5968.5186
2018-05-21,8418.99,5970.3496
2018-05-22,8041.78,5927.9644
2018-05-23,7557.82,5934.2095
2018-05-24,7587.34,5894.8013
2018-05-25,7480.14,5956.4565
