Date,bitcoin,prediccion_f1v1n4e35
2018-04-27,8987.05,6743.188
2018-04-28,9348.48,6620.9824
2018-04-29,9419.08,6770.999
2018-04-30,9240.55,6800.3228
2018-05-01,9119.01,6726.1816
2018-05-02,9235.92,6675.7324
2018-05-03,9743.86,6724.2593
2018-05-04,9700.76,6935.288
2018-05-05,9858.15,6917.372
2018-05-06,9654.8,6982.802
2018-05-07,9373.01,6898.268
2018-05-08,9234.82,6781.1875
2018-05-09,9325.18,6723.8037
2018-05-10,9043.94,6761.323
2018-05-11,8441.49,6644.582
2018-05-12,8504.89,6394.979
2018-05-13,8723.94,6421.211
2018-05-14,8716.79,6511.91
2018-05-15,8510.38,6508.948
2018-05-16,8368.83,6423.482
2018-05-17,8094.32,6364.9287
2018-05-18,8250.97,6251.524
2018-05-19,8247.18,6316.214
2018-05-20,8513.25,6314.6475
2018-05-21,8418.99,6424.6704
2018-05-22,8041.78,6385.6724
2018-05-23,7557.82,6229.843
2018-05-24,7587.34,6030.5493
2018-05-25,7480.14,6042.6826
