f7v1n2e20_loss,f7v1n2e20val_loss
0.1362835468661147,0.23698245145772634
0.09652430743742588,0.17166446619912198
0.0715550614788997,0.12448783179647044
0.05137893432870572,0.08855137072111431
0.037530141357304654,0.06005557175529631
0.028281223022173202,0.03797151177729431
0.02167101057897782,0.026694907022542076
0.018413298445852235,0.017787793847291095
0.016086303826514815,0.013464285673475579
0.014381009847764352,0.012414245229018362
0.013596149209825086,0.011805517035291382
0.01319652333952591,0.010208858814286558
0.012255102034303172,0.010223808698356152
0.011803037340539403,0.010349208292992492
0.011485743309479383,0.009987059563986565
0.01098205428179165,0.010538931960534108
0.010609864976019089,0.010145356461993958
0.010291666532599174,0.009762403028281895
0.010075061715731711,0.009656720929534027
0.0096613778230429,0.010318586945925889
