Date,bitcoin,prediccion_f1v1n4e20
2018-04-27,8987.05,8775.043
2018-04-28,9348.48,8369.443
2018-04-29,9419.08,8711.864
2018-04-30,9240.55,8676.678
2018-05-01,9119.01,8390.119
2018-05-02,9235.92,8398.596
2018-05-03,9743.86,8570.316
2018-05-04,9700.76,9042.8125
2018-05-05,9858.15,9081.022
2018-05-06,9654.8,9317.439
2018-05-07,9373.01,9157.597
2018-05-08,9234.82,8828.245
2018-05-09,9325.18,8671.425
2018-05-10,9043.94,8685.04
2018-05-11,8441.49,8251.234
2018-05-12,8504.89,7840.3784
2018-05-13,8723.94,7898.6333
2018-05-14,8716.79,8189.335
2018-05-15,8510.38,8275.842
2018-05-16,8368.83,8023.714
2018-05-17,8094.32,7909.1187
2018-05-18,8250.97,7710.864
2018-05-19,8247.18,7919.2534
2018-05-20,8513.25,7815.232
2018-05-21,8418.99,8002.542
2018-05-22,8041.78,7772.0786
2018-05-23,7557.82,7219.452
2018-05-24,7587.34,6749.009
2018-05-25,7480.14,6898.7266
