Date,bitcoin,prediccion_f7v2n2e20
2018-05-04,9700.76,10139.927
2018-05-05,9858.15,10431.984
2018-05-06,9654.8,10595.732
2018-05-07,9373.01,10409.781
2018-05-08,9234.82,10297.477
2018-05-09,9325.18,10384.609
2018-05-10,9043.94,10788.134
2018-05-11,8441.49,10917.595
2018-05-12,8504.89,11124.087
2018-05-13,8723.94,11284.53
2018-05-14,8716.79,10913.661
2018-05-15,8510.38,10500.741
2018-05-16,8368.83,10207.489
2018-05-17,8094.32,9790.27
2018-05-18,8250.97,8878.351
2018-05-19,8247.18,8732.743
2018-05-20,8513.25,9132.174
2018-05-21,8418.99,9284.221
2018-05-22,8041.78,9012.361
2018-05-23,7557.82,8822.973
2018-05-24,7587.34,8354.079
2018-05-25,7480.14,8429.773
