,f7v2n2e20_loss,f7v2n2e20_val_loss
0,0.2610012697653761,0.36584514283364816
1,0.168940052133182,0.23973837639054946
2,0.10980680426287796,0.15867705258630938
3,0.07872152191012281,0.10928953907662822
4,0.06443457767329228,0.08099790614458822
5,0.05751702840792309,0.05919763830400283
6,0.053201820044401556,0.048373444606700254
7,0.049947495645568926,0.040056646410976685
8,0.04689540407346779,0.035129235711910074
9,0.044233979853299334,0.029595760838879694
10,0.042076546159345626,0.026120961613712773
11,0.03776726667399936,0.02362552830468743
12,0.03491490780502812,0.020026186173180898
13,0.03159210264880552,0.016339028547067317
14,0.028329278612234544,0.013261479295549853
15,0.025161984612219114,0.011341891886155692
16,0.022211480230985108,0.008132517630715043
17,0.019360067739567673,0.0054066928963537415
18,0.016729767024413613,0.004513023610812642
19,0.01399785145230663,0.004279921229387964
