f2v5n4e20_loss,f2v5n4e20val_loss
0.01581575902955856,0.0026057939631045682
0.00604221409641209,0.003567699671743417
0.004350914269398009,0.0035796279278276794
0.0041231248552012064,0.0030084652141770247
0.003743925794161516,0.0027133944792325027
0.002944531503824135,0.0038463425864772565
0.0025615917560653277,0.003440294076386675
0.002405356340476058,0.005385377411065357
0.002233725722182599,0.004725013240394029
0.002529156042825138,0.0052160370729065365
0.002224028439626046,0.00568464892445603
0.001960405332250103,0.003606591930172846
0.00204597792748303,0.006024685584694393
0.0018955745272539045,0.004345050937455189
0.001954180552606082,0.005107361589210456
0.0020005911525066587,0.005013062045551264
0.001996716190481884,0.005375589748107634
0.0017436625041136482,0.004171743151056324
0.0018803762430919513,0.005155357926224287
0.0017210428626793933,0.005669639846258848
