Date,bitcoin,prediccion_f2v5n4e20
2018-05-02,9235.92,7433.9897
2018-05-03,9743.86,7388.385
2018-05-04,9700.76,7489.4844
2018-05-05,9858.15,7823.63
2018-05-06,9654.8,7806.9434
2018-05-07,9373.01,7906.8213
2018-05-08,9234.82,7770.753
2018-05-09,9325.18,7433.4346
2018-05-10,9043.94,7196.306
2018-05-11,8441.49,7047.9604
2018-05-12,8504.89,6616.914
2018-05-13,8723.94,5964.8486
2018-05-14,8716.79,5608.8247
2018-05-15,8510.38,5592.32
2018-05-16,8368.83,5618.4434
2018-05-17,8094.32,5314.3193
2018-05-18,8250.97,5246.788
2018-05-19,8247.18,4934.2905
2018-05-20,8513.25,4907.369
2018-05-21,8418.99,4775.9556
2018-05-22,8041.78,4876.906
2018-05-23,7557.82,4716.415
2018-05-24,7587.34,4465.1562
2018-05-25,7480.14,4138.8853
