f5v7n4e20_loss,f5v7n4e20val_loss
0.5100300963873663,0.46964742393975845
0.14041554071094464,0.12948896777763796
0.09879124075941993,0.02940935651729867
0.07321055233571185,0.03365448371015405
0.06017785839272036,0.022357699136888044
0.04206085661452434,0.023552932582921193
0.03226528180662304,0.02145887993202869
0.024854456045046023,0.01249266615179315
0.020081687799379456,0.010711144603621424
0.014190050918803135,0.011855127734623933
0.011632912606354566,0.0101387253465403
0.010066296125651616,0.007046503201911874
0.006761432948834306,0.008707842624777655
0.005875518405007134,0.008051877887134722
0.00511687278798857,0.007309306066305366
0.0046617456311979135,0.007029649464078666
0.004113812404886451,0.007231964781393789
0.003727919015475961,0.006292035215890056
0.003567306462195004,0.007986225156385578
0.0030970668527667937,0.006810695016652011
