,f5v1n2e20_loss,f5v1n2e20_val_loss
0,0.1129727805694344,0.18985653943137118
1,0.08583776027419444,0.1335215125429003
2,0.06545855675085717,0.09491797183689318
3,0.05263754606191966,0.06713758742338732
4,0.04225502185756033,0.053816332628852444
5,0.036508786369491085,0.03582460590099033
6,0.03255708002211037,0.023245379230693766
7,0.028687424430888425,0.017876428895090755
8,0.02547417923565899,0.01531355656487377
9,0.022890020331191537,0.013035395574804983
10,0.0203337101275195,0.010699451950035598
11,0.01790812719450286,0.008526968941288559
12,0.016637885134751937,0.006679284582404714
13,0.014190551883881693,0.006982576236815045
14,0.013134979793937364,0.007265454476797267
15,0.011627929061130585,0.00655736923095231
16,0.010734252359363003,0.006701838666279065
17,0.010033770334372564,0.007229161117912123
18,0.009049602002463712,0.00744398391045826
19,0.008354406114953318,0.00793119608179519
