,f5v1n2e20_loss,f5v1n2e20_val_loss
0,0.021254628576930428,0.22388377822324879
1,0.017995352732494797,0.19805470841829895
2,0.01507001508883902,0.18314527738534037
3,0.013044576124679068,0.16676926215896842
4,0.011557235789232324,0.15624076677638976
5,0.01034698421911647,0.14224453823121844
6,0.008861745700145278,0.1375533390912365
7,0.00768321394014178,0.12930878190720668
8,0.0070117694601692536,0.11992678461504765
9,0.006189038333149604,0.11326309272133914
10,0.005495891610252453,0.1134392492412055
11,0.004962717549606617,0.10501106091026889
12,0.004694496530085158,0.09955374896526337
13,0.004412786195857341,0.09646402870411755
14,0.0042480441004977085,0.09173751705646759
15,0.0040883139076250685,0.08916568281281678
16,0.004000908855277324,0.09018744385541706
17,0.004159480314509567,0.08372899918954392
18,0.0038324764704561354,0.0847392983688805
19,0.003806341239621282,0.08191118198523267
