,f5v1n2e20_loss,f5v1n2e20_val_loss
0,0.049241198048378544,0.3932667043473985
1,0.0395134972216927,0.3602365122901069
2,0.032713407404703375,0.32545678979820675
3,0.025229018383929245,0.2942754079898198
4,0.019943126232502547,0.2696073651313782
5,0.016276405139599937,0.24687229179673725
6,0.013432701067154723,0.2248338841729694
7,0.0108413760404529,0.20825461546579996
8,0.00989172186661146,0.19243203600247702
9,0.008730279540677911,0.17921895699368584
10,0.00814016004855675,0.16734377957052654
11,0.007644195016310333,0.1592321279976103
12,0.007354294076925318,0.15254765873154005
13,0.007168307847661079,0.1461291793319914
14,0.007128261555765242,0.14095978190501532
15,0.007040375524318002,0.1365571589105659
16,0.0070053680716125975,0.13336984606252777
17,0.006972151122460682,0.12999467096394962
18,0.0069475902144353245,0.12596797115272945
19,0.006973122735072589,0.12500680569145414
