f7v5n4e20_loss,f7v5n4e20val_loss
0.1796948496322188,0.22769984963176015
0.10508633228296864,0.11493286146567418
0.0880308920219,0.059582435740874365
0.06737275307108513,0.04994339549115726
0.058810707334045684,0.03533461148553824
0.04911238681414413,0.030419415906890408
0.040687341388778164,0.023802299768878862
0.03414036832426707,0.018959910987497688
0.030028719025895018,0.01094315500909483
0.024333683820948186,0.01359256414266733
0.0215552830766078,0.007506793213926338
0.01673172821449288,0.007297995919873426
0.013855516627808115,0.007109043917587989
0.011699612720839993,0.005427797115152027
0.010368336305098416,0.005081341321743861
0.008840601894523644,0.005371288365715153
0.007442469507889542,0.005487716467641703
0.006715152750226687,0.005856866869950094
0.006076630752014259,0.006142089150111692
0.005776465239928005,0.006630692477811353
