f2v5n2e20_loss,f2v5n2e20val_loss
0.11328895114537937,0.17169137438247492
0.09241390034604306,0.10303630526331099
0.07592885894700885,0.07239123933262877
0.0669702694734121,0.04795936550330985
0.059018850899553346,0.034389250492165374
0.05174331065188383,0.03336889434933335
0.047472612905140356,0.03389998234214855
0.04414544454659028,0.022313471947499847
0.04014697930705549,0.026536529259449177
0.03638352658587329,0.020854514378767747
0.03364472364850765,0.01950901833741547
0.031009889395764996,0.01593812414608732
0.02921823216301185,0.014384339297456401
0.02655658946313593,0.01572594312173161
0.024484561320386906,0.013465340476953885
0.022250824847189824,0.013915286946959876
0.02050279368312248,0.012182892612335119
0.018649749235449098,0.012433773044824273
0.01705709357864511,0.011917312368545886
0.015853174087759797,0.008122438743997078
