Date,bitcoin,prediccion_f1v7n2e20
2018-05-03,9743.86,7203.326
2018-05-04,9700.76,7471.265
2018-05-05,9858.15,7568.9395
2018-05-06,9654.8,7694.637
2018-05-07,9373.01,7720.0464
2018-05-08,9234.82,7615.7964
2018-05-09,9325.18,7562.763
2018-05-10,9043.94,7544.463
2018-05-11,8441.49,7362.6733
2018-05-12,8504.89,7092.0103
2018-05-13,8723.94,7013.9526
2018-05-14,8716.79,7029.9414
2018-05-15,8510.38,6981.8237
2018-05-16,8368.83,6797.5874
2018-05-17,8094.32,6701.462
2018-05-18,8250.97,6520.7593
2018-05-19,8247.18,6552.578
2018-05-20,8513.25,6533.094
2018-05-21,8418.99,6609.58
2018-05-22,8041.78,6564.303
2018-05-23,7557.82,6410.2124
2018-05-24,7587.34,6155.489
2018-05-25,7480.14,6177.26
