f1v7n2e20_loss,f1v7n2e20val_loss
0.158998877281911,0.24597312409556313
0.1018008572938698,0.1511184274313155
0.07171993399600404,0.09564105278990243
0.05469715108389229,0.06544557184483228
0.04615684016221709,0.05025918084835069
0.04188614237498658,0.04178530187084434
0.03921956365492037,0.030456450956172488
0.037344318565996536,0.026764329648419714
0.03541060781077944,0.027179720780152954
0.0335231473750005,0.023487023663905898
0.031237865595760896,0.02040017375806242
0.029490499444730797,0.01902983104286904
0.02773510047345143,0.016402674572060953
0.025922702733780546,0.014702837877603394
0.023793796944618473,0.01401601769971881
0.02206654587512915,0.013596542106334413
0.020198483258764943,0.011308710954120655
0.018816547419823984,0.00887577472715063
0.01714478874923686,0.00840411258840494
0.015600634225857548,0.007683598410254449
