f7v2n2e20_loss,f7v2n2e20val_loss
0.1132749528569262,0.20458059567720333
0.09413674957267872,0.1672001932846739
0.07928904512271459,0.14416292048198112
0.06857062962736035,0.11655129884627272
0.058608963462732186,0.09116195070933789
0.05044790251114703,0.06810813714215096
0.042821786196960906,0.05437578978215126
0.03687565444334147,0.04388763248286349
0.03232034999481494,0.030904886174075146
0.028966232605677107,0.023728120224946674
0.025386042277028793,0.021351069345713614
0.022886309955581163,0.015886188524359083
0.019790590429055035,0.017079014588702233
0.01705842806362786,0.013175356543642726
0.014524159178165817,0.012747802092951345
0.012484238336806877,0.011847011185191731
0.01080408099418901,0.01047505826213734
0.009328804277288922,0.009883211737379749
0.008271967388472535,0.010561587898298464
0.0073634104310877435,0.009053996050769978
