f7v7n2e20_loss,f7v7n2e20val_loss
0.10492479904438677,0.09668491969115278
0.014959016924949152,0.008408286328835602
0.005811065025678564,0.004786985727508416
0.005469232257773645,0.004974537674243447
0.005094013361245811,0.005441726675895409
0.0048777441448035926,0.004700304818695432
0.004746934863246691,0.00451767019236858
0.004572186528428005,0.004465018715604805
0.004405539610228762,0.004683024679007155
0.004390731457468411,0.004694692008301951
0.004390209775782574,0.004739966238273329
0.004282534946887801,0.0045482638433282626
0.004175460408118936,0.004971612098344257
0.004128227609574325,0.0051632621600240305
0.004351863970523651,0.005247700827332277
0.004034676309999212,0.004906075784224975
0.003921537868768429,0.005684308519356706
0.0039373369059343705,0.005294025485832872
0.0038750141178202488,0.005491521701300412
0.0037928229243870066,0.005950903491211239
