Date,bitcoin,prediccion_f2v1n2e35
2018-04-28,9348.48,5382.949
2018-04-29,9419.08,5350.7783
2018-04-30,9240.55,5390.279
2018-05-01,9119.01,5398.01
2018-05-02,9235.92,5378.4683
2018-05-03,9743.86,5365.1836
2018-05-04,9700.76,5377.9614
2018-05-05,9858.15,5433.645
2018-05-06,9654.8,5428.9097
2018-05-07,9373.01,5446.211
2018-05-08,9234.82,5423.8623
2018-05-09,9325.18,5392.964
2018-05-10,9043.94,5377.842
2018-05-11,8441.49,5387.7275
2018-05-12,8504.89,5356.987
2018-05-13,8723.94,5291.427
2018-05-14,8716.79,5298.3066
2018-05-15,8510.38,5322.114
2018-05-16,8368.83,5321.336
2018-05-17,8094.32,5298.9033
2018-05-18,8250.97,5283.5474
2018-05-19,8247.18,5253.833
2018-05-20,8513.25,5270.779
2018-05-21,8418.99,5270.368
2018-05-22,8041.78,5299.2144
2018-05-23,7557.82,5288.986
2018-05-24,7587.34,5248.1553
2018-05-25,7480.14,5196.0156
