Date,bitcoin,prediccion_f7v5n4e35
2018-05-07,9373.01,9278.748
2018-05-08,9234.82,9237.008
2018-05-09,9325.18,9263.035
2018-05-10,9043.94,9392.597
2018-05-11,8441.49,9477.77
2018-05-12,8504.89,9612.131
2018-05-13,8723.94,9673.564
2018-05-14,8716.79,9631.004
2018-05-15,8510.38,9508.167
2018-05-16,8368.83,9436.878
2018-05-17,8094.32,9283.169
2018-05-18,8250.97,9007.055
2018-05-19,8247.18,8830.731
2018-05-20,8513.25,8761.209
2018-05-21,8418.99,8695.526
2018-05-22,8041.78,8613.912
2018-05-23,7557.82,8565.2
2018-05-24,7587.34,8438.075
2018-05-25,7480.14,8360.272
