Simulacion,RMSE (1),RMSE (2),RMSE (3),RMSE (General)
Neuronas_n512,160.50121232027502,493.135968055846,327.31894309718587,354.06280641383063
CombinacionCriptos_n512,139.01965301786166,485.22640881689506,309.26036831621053,341.76654173554664
CombinacionStocksIndex_n512,153.44298638220428,562.438947274255,287.6058327739752,375.3218327988543
CombinacionStocksEmpresas_n512,155.7446836116908,510.80425662072,266.40686402016246,344.55285625102067
CombinacionTrends_n512,120.87687468746178,547.9549015943154,260.53955643845535,357.1865308605535
TodasVariables_n512,205.49832856660342,1125.9989417101167,399.7986005872571,699.9862143422301
