Date,bitcoin,prediccion_f7v7n4e35
2018-05-09,9325.18,10698.941
2018-05-10,9043.94,10771.521
2018-05-11,8441.49,10867.772
2018-05-12,8504.89,10937.779
2018-05-13,8723.94,10965.129
2018-05-14,8716.79,10981.557
2018-05-15,8510.38,11000.936
2018-05-16,8368.83,11019.165
2018-05-17,8094.32,10918.868
2018-05-18,8250.97,10734.548
2018-05-19,8247.18,10545.878
2018-05-20,8513.25,10413.83
2018-05-21,8418.99,10313.704
2018-05-22,8041.78,10199.274
2018-05-23,7557.82,10051.063
2018-05-24,7587.34,9902.959
2018-05-25,7480.14,9878.367
