f7v2n4e20_loss,f7v2n4e20val_loss
0.09508397382015425,0.1161285001150471
0.08099549221979938,0.08702229561799384
0.07028911092074183,0.06784792351437376
0.06472768488596681,0.049000215379798664
0.05810348572394157,0.042296934327942896
0.05428904336520607,0.032396970604090615
0.050461566335940976,0.025909836904363746
0.04820551042730252,0.02208957429281733
0.04458621024984272,0.02073997502869114
0.04200010685645122,0.020172272179711688
0.04056103899953058,0.014404765580424127
0.03744941507252811,0.01459894725616942
0.03551289175514556,0.012536558770931306
0.033993127718336236,0.010684580891393125
0.0321888227799861,0.012841999629869106
0.030250568638911655,0.009666417787307278
0.028770764518336572,0.01084129911837505
0.02699911556814929,0.010213281127049568
0.02569546803045184,0.008142317788913212
0.024246008167834465,0.008171168760337095
