f5v1n2e20_loss,f5v1n2e20val_loss
0.12842938802496826,0.23512294339506248
0.10941202660971645,0.19792243171679347
0.09450537576787145,0.16979470143192693
0.08365549761067903,0.1462407241526403
0.07563526137062809,0.12558558426405253
0.06851448000213,0.11096861625188276
0.06367680676648366,0.09727474870650392
0.05976330087515319,0.08462816966991675
0.05707679672060928,0.07436673784334409
0.05433072101439692,0.06722558672098737
0.05224669961678685,0.06191485679071201
0.05040324063776043,0.05479570860533338
0.04827569814668038,0.04906554549540344
0.04606751492752313,0.04652790372308932
0.04406547067100584,0.04192299513440383
0.041788620271768016,0.03905197218256561
0.039135268245929763,0.034460735556326415
0.0364568673538007,0.030900099020647376
0.033924645222142925,0.02725561002367421
0.031264586650764,0.02692486605557956
