Date,Close ripple,Prediccion,holtwinters
2015-03-30,0.008453,,
2015-03-31,0.007772,,
2015-04-01,0.007668,,
2015-04-02,0.007906,,
2015-04-03,0.00872,,
2015-04-04,0.008844,,
2015-04-05,0.008739,,
2015-04-06,0.008786,,
2015-04-07,0.009071,,
2015-04-08,0.009198,,
2015-04-09,0.00878,,
2015-04-10,0.008512,,
2015-04-11,0.0083,,
2015-04-12,0.00861,,
2015-04-13,0.008194,,
2015-04-14,0.008159,,
2015-04-15,0.007949,,
2015-04-16,0.00801,,
2015-04-17,0.008025,,
2015-04-18,0.0079,,
2015-04-19,0.007845999999999999,,
2015-04-20,0.007932,,
2015-04-21,0.007968000000000001,,
2015-04-22,0.008025,,
2015-04-23,0.008019,,
2015-04-24,0.008076999999999999,,
2015-04-25,0.008291,,
2015-04-26,0.00774,,
2015-04-27,0.007765,,
2015-04-28,0.00763,,
2015-04-29,0.007863,,
2015-04-30,0.008029000000000001,,
2015-05-01,0.008018,,
2015-05-02,0.008037,,
2015-05-03,0.008055,,
2015-05-04,0.008017,,
2015-05-05,0.007909999999999999,,
2015-05-06,0.007781999999999998,,
2015-05-07,0.007529000000000002,,
2015-05-08,0.0074909999999999985,,
2015-05-09,0.007573999999999998,,
2015-05-10,0.007382,,
2015-05-11,0.0073599999999999985,,
2015-05-12,0.007213,,
2015-05-13,0.006856999999999999,,
2015-05-14,0.006601999999999999,,
2015-05-15,0.006655,,
2015-05-16,0.006587999999999999,,
2015-05-17,0.006329,,
2015-05-18,0.005748,,
2015-05-19,0.006539,,
2015-05-20,0.006636,,
2015-05-21,0.006573000000000001,,
2015-05-22,0.006649,,
2015-05-23,0.0068,,
2015-05-24,0.006809,,
2015-05-25,0.006925,,
2015-05-26,0.006794,,
2015-05-27,0.0069370000000000005,,
2015-05-28,0.007857,,
2015-05-29,0.009056,,
2015-05-30,0.008409,,
2015-05-31,0.00829,,
2015-06-01,0.0075790000000000015,,
2015-06-02,0.007981,,
2015-06-03,0.008012,,
2015-06-04,0.007879,,
2015-06-05,0.007956,,
2015-06-06,0.007905,,
2015-06-07,0.007873999999999999,,
2015-06-08,0.008,,
2015-06-09,0.007995,,
2015-06-10,0.007999,,
2015-06-11,0.008042,,
2015-06-12,0.008057,,
2015-06-13,0.008093000000000001,,
2015-06-14,0.008147,,
2015-06-15,0.008579,,
2015-06-16,0.009424,,
2015-06-17,0.009678,,
2015-06-18,0.010252,,
2015-06-19,0.011207,,
2015-06-20,0.011039,,
2015-06-21,0.010314,,
2015-06-22,0.010567,,
2015-06-23,0.010667,,
2015-06-24,0.010914,,
2015-06-25,0.011048,,
2015-06-26,0.011288,,
2015-06-27,0.011445,,
2015-06-28,0.011467,,
2015-06-29,0.011977,,
2015-06-30,0.01132,,
2015-07-01,0.011198,,
2015-07-02,0.011037,,
2015-07-03,0.011099,,
2015-07-04,0.010782,,
2015-07-05,0.010022,,
2015-07-06,0.009873,,
2015-07-07,0.00958,,
2015-07-08,0.009449,,
2015-07-09,0.008987,,
2015-07-10,0.008847,,
2015-07-11,0.008615000000000001,,
2015-07-12,0.008614,,
2015-07-13,0.008569,,
2015-07-14,0.008631,,
2015-07-15,0.008516,,
2015-07-16,0.008062,,
2015-07-17,0.008026,,
2015-07-18,0.00806,,
2015-07-19,0.008091,,
2015-07-20,0.007948,,
2015-07-21,0.007711,,
2015-07-22,0.0075790000000000015,,
2015-07-23,0.0074870000000000015,,
2015-07-24,0.007656,,
2015-07-25,0.007888,,
2015-07-26,0.008115,,
2015-07-27,0.008562,,
2015-07-28,0.008449,,
2015-07-29,0.008519,,
2015-07-30,0.008491,,
2015-07-31,0.008437,,
2015-08-01,0.008222,,
2015-08-02,0.00823,,
2015-08-03,0.008281,,
2015-08-04,0.008270999999999999,,
2015-08-05,0.008223999999999999,,
2015-08-06,0.008024,,
2015-08-07,0.008152,,
2015-08-08,0.008476000000000001,,
2015-08-09,0.008808,,
2015-08-10,0.00875,,
2015-08-11,0.008591,,
2015-08-12,0.008270999999999999,,
2015-08-13,0.008147,,
2015-08-14,0.008337,,
2015-08-15,0.00842,,
2015-08-16,0.008315000000000001,,
2015-08-17,0.008301000000000001,,
2015-08-18,0.007552,,
2015-08-19,0.007758,,
2015-08-20,0.007872,,
2015-08-21,0.007881,,
2015-08-22,0.007722,,
2015-08-23,0.007552,,
2015-08-24,0.007397,,
2015-08-25,0.007126,,
2015-08-26,0.007492,,
2015-08-27,0.007551,,
2015-08-28,0.007432999999999999,,
2015-08-29,0.007751000000000002,,
2015-08-30,0.00805,,
2015-08-31,0.007884,,
2015-09-01,0.007815,,
2015-09-02,0.0077,,
2015-09-03,0.007431,,
2015-09-04,0.007354999999999999,,
2015-09-05,0.007859999999999999,,
2015-09-06,0.007891,,
2015-09-07,0.007918000000000001,,
2015-09-08,0.007831,,
2015-09-09,0.007678,,
2015-09-10,0.007663,,
2015-09-11,0.008444,,
2015-09-12,0.008197,,
2015-09-13,0.008532,,
2015-09-14,0.007404000000000002,,
2015-09-15,0.00772,,
2015-09-16,0.007426,,
2015-09-17,0.007372,,
2015-09-18,0.007529000000000002,,
2015-09-19,0.007481999999999998,,
2015-09-20,0.007637,,
2015-09-21,0.007247,,
2015-09-22,0.007168000000000002,,
2015-09-23,0.006668,,
2015-09-24,0.00671,,
2015-09-25,0.00665,,
2015-09-26,0.006501000000000001,,
2015-09-27,0.006536,,
2015-09-28,0.006293,,
2015-09-29,0.005579,,
2015-09-30,0.005520000000000001,,
2015-10-01,0.005448,,
2015-10-02,0.005868,,
2015-10-03,0.005517,,
2015-10-04,0.005236,,
2015-10-05,0.005007999999999999,,
2015-10-06,0.005328,,
2015-10-07,0.005375,,
2015-10-08,0.005031,,
2015-10-09,0.004983,,
2015-10-10,0.005037,,
2015-10-11,0.005182,,
2015-10-12,0.00526,,
2015-10-13,0.005377000000000001,,
2015-10-14,0.005418,,
2015-10-15,0.005399,,
2015-10-16,0.005398,,
2015-10-17,0.005203,,
2015-10-18,0.004979,,
2015-10-19,0.005043,,
2015-10-20,0.004731,,
2015-10-21,0.004697,,
2015-10-22,0.004723,,
2015-10-23,0.004677000000000001,,
2015-10-24,0.004662,,
2015-10-25,0.004556,,
2015-10-26,0.004675,,
2015-10-27,0.004649,,
2015-10-28,0.004675,,
2015-10-29,0.004634,,
2015-10-30,0.004839,,
2015-10-31,0.004686999999999999,,
2015-11-01,0.004901,,
2015-11-02,0.005156,,
2015-11-03,0.005383,,
2015-11-04,0.004947,,
2015-11-05,0.0045060000000000005,,
2015-11-06,0.004562,,
2015-11-07,0.004693999999999999,,
2015-11-08,0.004647,,
2015-11-09,0.004609,,
2015-11-10,0.004406,,
2015-11-11,0.004264,,
2015-11-12,0.004541,,
2015-11-13,0.004477,,
2015-11-14,0.004328,,
2015-11-15,0.004164999999999999,,
2015-11-16,0.004234,,
2015-11-17,0.00425,,
2015-11-18,0.004258,,
2015-11-19,0.004222,,
2015-11-20,0.004227000000000001,,
2015-11-21,0.0042450000000000005,,
2015-11-22,0.004267,,
2015-11-23,0.004288,,
2015-11-24,0.004242,,
2015-11-25,0.004318,,
2015-11-26,0.004291,,
2015-11-27,0.004275999999999999,,
2015-11-28,0.004238,,
2015-11-29,0.004299,,
2015-11-30,0.004201,,
2015-12-01,0.00409,,
2015-12-02,0.004173,,
2015-12-03,0.004262,,
2015-12-04,0.004754,,
2015-12-05,0.005301,,
2015-12-06,0.005344,,
2015-12-07,0.00556,,
2015-12-08,0.006775,,
2015-12-09,0.008523000000000001,,
2015-12-10,0.008444,,
2015-12-11,0.008440999999999999,,
2015-12-12,0.008536,,
2015-12-13,0.008779,,
2015-12-14,0.007614,,
2015-12-15,0.006684000000000001,,
2015-12-16,0.006755,,
2015-12-17,0.006693999999999999,,
2015-12-18,0.006387,,
2015-12-19,0.006291,,
2015-12-20,0.006235,,
2015-12-21,0.006268999999999999,,
2015-12-22,0.006193,,
2015-12-23,0.006021,,
2015-12-24,0.005971,,
2015-12-25,0.006487000000000001,,
2015-12-26,0.006174,,
2015-12-27,0.006343,,
2015-12-28,0.00634,,
2015-12-29,0.0062640000000000005,,
2015-12-30,0.006182,,
2015-12-31,0.00604,,
2016-01-01,0.005954999999999999,,
2016-01-02,0.006065,,
2016-01-03,0.006017,,
2016-01-04,0.005958,,
2016-01-05,0.006044,,
2016-01-06,0.0060030000000000005,,
2016-01-07,0.006039,,
2016-01-08,0.005933,,
2016-01-09,0.005982,,
2016-01-10,0.005956,,
2016-01-11,0.005895,,
2016-01-12,0.005854,,
2016-01-13,0.005794,,
2016-01-14,0.005529,,
2016-01-15,0.005229,,
2016-01-16,0.005111999999999999,,
2016-01-17,0.005266,,
2016-01-18,0.005326,,
2016-01-19,0.0052710000000000005,,
2016-01-20,0.005381,,
2016-01-21,0.005313,,
2016-01-22,0.0051140000000000005,,
2016-01-23,0.00512,,
2016-01-24,0.005219,,
2016-01-25,0.005135,,
2016-01-26,0.005419,,
2016-01-27,0.0065060000000000005,,
2016-01-28,0.006226,,
2016-01-29,0.006840000000000001,,
2016-01-30,0.006634,,
2016-01-31,0.006399,,
2016-02-01,0.006542,,
2016-02-02,0.006768000000000001,,
2016-02-03,0.006883,,
2016-02-04,0.0069700000000000005,,
2016-02-05,0.007262,,
2016-02-06,0.007922,,
2016-02-07,0.008338,,
2016-02-08,0.007991,,
2016-02-09,0.007815,,
2016-02-10,0.007853,,
2016-02-11,0.007815,,
2016-02-12,0.007979,,
2016-02-13,0.008256999999999999,,
2016-02-14,0.00859,,
2016-02-15,0.008631,,
2016-02-16,0.008451,,
2016-02-17,0.008138,,
2016-02-18,0.007995,,
2016-02-19,0.008245,,
2016-02-20,0.008253,,
2016-02-21,0.0081,,
2016-02-22,0.00805,,
2016-02-23,0.00797,,
2016-02-24,0.008076,,
2016-02-25,0.008027,,
2016-02-26,0.008058,,
2016-02-27,0.007972,,
2016-02-28,0.007889,,
2016-02-29,0.007923000000000001,,
2016-03-01,0.008006000000000001,,
2016-03-02,0.008029999999999999,,
2016-03-03,0.008162,,
2016-03-04,0.008095999999999999,,
2016-03-05,0.007878,,
2016-03-06,0.007859999999999999,,
2016-03-07,0.007918000000000001,,
2016-03-08,0.007949,,
2016-03-09,0.008056,,
2016-03-10,0.008190000000000001,,
2016-03-11,0.008803,,
2016-03-12,0.0087,,
2016-03-13,0.008634999999999999,,
2016-03-14,0.008479,,
2016-03-15,0.008186,,
2016-03-16,0.008178,,
2016-03-17,0.008287000000000001,,
2016-03-18,0.008119,,
2016-03-19,0.008015999999999999,,
2016-03-20,0.00796,,
2016-03-21,0.008047,,
2016-03-22,0.00811,,
2016-03-23,0.008331999999999999,,
2016-03-24,0.00823,,
2016-03-25,0.008191,,
2016-03-26,0.008066,,
2016-03-27,0.008029000000000001,,
2016-03-28,0.007564,,
2016-03-29,0.007566,,
2016-03-30,0.007331999999999998,,
2016-03-31,0.007391,,
2016-04-01,0.007418000000000002,,
2016-04-02,0.007501000000000002,,
2016-04-03,0.007503,,
2016-04-04,0.0074909999999999985,,
2016-04-05,0.007474,,
2016-04-06,0.007295999999999999,,
2016-04-07,0.006875,,
2016-04-08,0.006670999999999999,,
2016-04-09,0.006288,,
2016-04-10,0.005937,,
2016-04-11,0.006048,,
2016-04-12,0.0058850000000000005,,
2016-04-13,0.005695,,
2016-04-14,0.006289,,
2016-04-15,0.006423999999999999,,
2016-04-16,0.006509999999999999,,
2016-04-17,0.006499,,
2016-04-18,0.006987,,
2016-04-19,0.007118000000000002,,
2016-04-20,0.007244,,
2016-04-21,0.007432999999999999,,
2016-04-22,0.007284,,
2016-04-23,0.007345999999999998,,
2016-04-24,0.007251,,
2016-04-25,0.007282999999999999,,
2016-04-26,0.0070950000000000015,,
2016-04-27,0.006725,,
2016-04-28,0.006686,,
2016-04-29,0.006759,,
2016-04-30,0.006812,,
2016-05-01,0.006790999999999999,,
2016-05-02,0.006714,,
2016-05-03,0.00656,,
2016-05-04,0.006323,,
2016-05-05,0.006193,,
2016-05-06,0.006399,,
2016-05-07,0.006490000000000001,,
2016-05-08,0.006404000000000001,,
2016-05-09,0.006399,,
2016-05-10,0.006272,,
2016-05-11,0.006189,,
2016-05-12,0.006167,,
2016-05-13,0.006109000000000001,,
2016-05-14,0.006072999999999999,,
2016-05-15,0.006061,,
2016-05-16,0.006022,,
2016-05-17,0.006023,,
2016-05-18,0.006028,,
2016-05-19,0.006032,,
2016-05-20,0.006084,,
2016-05-21,0.00599,,
2016-05-22,0.005936,,
2016-05-23,0.005909,,
2016-05-24,0.005961999999999999,,
2016-05-25,0.005756,,
2016-05-26,0.005669,,
2016-05-27,0.005679,,
2016-05-28,0.005682,,
2016-05-29,0.005662,,
2016-05-30,0.005748,,
2016-05-31,0.005706,,
2016-06-01,0.005809,,
2016-06-02,0.005765999999999999,,
2016-06-03,0.005827000000000001,,
2016-06-04,0.00578,,
2016-06-05,0.005796,,
2016-06-06,0.005769,,
2016-06-07,0.00578,,
2016-06-08,0.00577,,
2016-06-09,0.005788000000000001,,
2016-06-10,0.005736,,
2016-06-11,0.005765999999999999,,
2016-06-12,0.005852,,
2016-06-13,0.005824,,
2016-06-14,0.0071049999999999985,,
2016-06-15,0.006887000000000001,,
2016-06-16,0.0066760000000000005,,
2016-06-17,0.006693000000000001,,
2016-06-18,0.0066040000000000005,,
2016-06-19,0.006813,,
2016-06-20,0.006626000000000001,,
2016-06-21,0.006172,,
2016-06-22,0.006495,,
2016-06-23,0.006381,,
2016-06-24,0.0064340000000000005,,
2016-06-25,0.006414,,
2016-06-26,0.0064,,
2016-06-27,0.006398,,
2016-06-28,0.006773,,
2016-06-29,0.006776999999999999,,
2016-06-30,0.006657,,
2016-07-01,0.0067870000000000005,,
2016-07-02,0.006698999999999999,,
2016-07-03,0.006606999999999999,,
2016-07-04,0.007028,,
2016-07-05,0.006698999999999999,,
2016-07-06,0.006691,,
2016-07-07,0.0065980000000000006,,
2016-07-08,0.0067150000000000005,,
2016-07-09,0.006679000000000001,,
2016-07-10,0.006673999999999999,,
2016-07-11,0.006534000000000001,,
2016-07-12,0.00635,,
2016-07-13,0.006411,,
2016-07-14,0.006385,,
2016-07-15,0.006442,,
2016-07-16,0.006572,,
2016-07-17,0.006538,,
2016-07-18,0.006481999999999999,,
2016-07-19,0.006405,,
2016-07-20,0.0063950000000000005,,
2016-07-21,0.006416,,
2016-07-22,0.006303,,
2016-07-23,0.0063170000000000006,,
2016-07-24,0.006286,,
2016-07-25,0.006246,,
2016-07-26,0.005998,,
2016-07-27,0.005969,,
2016-07-28,0.005974,,
2016-07-29,0.006111,,
2016-07-30,0.006121,,
2016-07-31,0.005945000000000001,,
2016-08-01,0.005906000000000001,,
2016-08-02,0.00569,,
2016-08-03,0.005646,,
2016-08-04,0.005816,,
2016-08-05,0.006447,,
2016-08-06,0.006337,,
2016-08-07,0.006178,,
2016-08-08,0.006027,,
2016-08-09,0.006163,,
2016-08-10,0.006194,,
2016-08-11,0.006189,,
2016-08-12,0.006123,,
2016-08-13,0.006092,,
2016-08-14,0.005994,,
2016-08-15,0.006045,,
2016-08-16,0.00614,,
2016-08-17,0.006109000000000001,,
2016-08-18,0.006122,,
2016-08-19,0.006119,,
2016-08-20,0.006114,,
2016-08-21,0.006052,,
2016-08-22,0.006,,
2016-08-23,0.006019,,
2016-08-24,0.006052,,
2016-08-25,0.006079,,
2016-08-26,0.00603,,
2016-08-27,0.005975,,
2016-08-28,0.005963,,
2016-08-29,0.006131,,
2016-08-30,0.006026,,
2016-08-31,0.006012,,
2016-09-01,0.005984000000000001,,
2016-09-02,0.0059700000000000005,,
2016-09-03,0.005964,,
2016-09-04,0.005954,,
2016-09-05,0.005932,,
2016-09-06,0.005912,,
2016-09-07,0.0058920000000000005,,
2016-09-08,0.005902,,
2016-09-09,0.005869,,
2016-09-10,0.00587,,
2016-09-11,0.005842,,
2016-09-12,0.005897,,
2016-09-13,0.005886,,
2016-09-14,0.005961,,
2016-09-15,0.008303,,
2016-09-16,0.007445999999999999,,
2016-09-17,0.007018000000000001,,
2016-09-18,0.006853,,
2016-09-19,0.006858,,
2016-09-20,0.006784999999999999,,
2016-09-21,0.006829000000000001,,
2016-09-22,0.006843000000000001,,
2016-09-23,0.007210999999999999,,
2016-09-24,0.007362,,
2016-09-25,0.007855,,
2016-09-26,0.007963,,
2016-09-27,0.008229,,
2016-09-28,0.009048,,
2016-09-29,0.008914,,
2016-09-30,0.00883,,
2016-10-01,0.008205,,
2016-10-02,0.008165,,
2016-10-03,0.008089,,
2016-10-04,0.007853,,
2016-10-05,0.007435,,
2016-10-06,0.007382,,
2016-10-07,0.007377,,
2016-10-08,0.00731,,
2016-10-09,0.007543000000000002,,
2016-10-10,0.007978,,
2016-10-11,0.008234,,
2016-10-12,0.007949,,
2016-10-13,0.007982,,
2016-10-14,0.008767,,
2016-10-15,0.008145999999999999,,
2016-10-16,0.008078,,
2016-10-17,0.008029999999999999,,
2016-10-18,0.00835,,
2016-10-19,0.008627,,
2016-10-20,0.009092,,
2016-10-21,0.009029,,
2016-10-22,0.008971999999999999,,
2016-10-23,0.009454,,
2016-10-24,0.009065,,
2016-10-25,0.008891,,
2016-10-26,0.008834999999999999,,
2016-10-27,0.008481,,
2016-10-28,0.008143000000000001,,
2016-10-29,0.007731999999999998,,
2016-10-30,0.008014,,
2016-10-31,0.008196,,
2016-11-01,0.008102,,
2016-11-02,0.008222,,
2016-11-03,0.008020999999999999,,
2016-11-04,0.008157,,
2016-11-05,0.00823,,
2016-11-06,0.008193,,
2016-11-07,0.008108,,
2016-11-08,0.008206,,
2016-11-09,0.008079000000000001,,
2016-11-10,0.008136,,
2016-11-11,0.008065000000000001,,
2016-11-12,0.008043999999999999,,
2016-11-13,0.008256999999999999,,
2016-11-14,0.008098000000000001,,
2016-11-15,0.007881,,
2016-11-16,0.007842,,
2016-11-17,0.007726999999999999,,
2016-11-18,0.007778,,
2016-11-19,0.007798999999999999,,
2016-11-20,0.0076510000000000015,,
2016-11-21,0.007566,,
2016-11-22,0.007434,,
2016-11-23,0.007061,,
2016-11-24,0.00695,,
2016-11-25,0.006901999999999999,,
2016-11-26,0.007390000000000002,,
2016-11-27,0.007074,,
2016-11-28,0.007008,,
2016-11-29,0.00678,,
2016-11-30,0.006723000000000001,,
2016-12-01,0.006702,,
2016-12-02,0.006659999999999999,,
2016-12-03,0.006587999999999999,,
2016-12-04,0.006527,,
2016-12-05,0.0064340000000000005,,
2016-12-06,0.006655,,
2016-12-07,0.006851,,
2016-12-08,0.007097,,
2016-12-09,0.007135,,
2016-12-10,0.006816,,
2016-12-11,0.006744,,
2016-12-12,0.006778,,
2016-12-13,0.006708,,
2016-12-14,0.006705,,
2016-12-15,0.006662,,
2016-12-16,0.00671,,
2016-12-17,0.006541,,
2016-12-18,0.006573999999999999,,
2016-12-19,0.0065450000000000005,,
2016-12-20,0.0065,,
2016-12-21,0.006445,,
2016-12-22,0.006363000000000001,,
2016-12-23,0.006286,,
2016-12-24,0.0063490000000000005,,
2016-12-25,0.006444,,
2016-12-26,0.006326,,
2016-12-27,0.0061990000000000005,,
2016-12-28,0.006173,,
2016-12-29,0.006340999999999999,,
2016-12-30,0.006426,,
2016-12-31,0.006449,,
2017-01-01,0.006368,,
2017-01-02,0.006311,,
2017-01-03,0.006386,,
2017-01-04,0.00657,,
2017-01-05,0.006201,,
2017-01-06,0.006314999999999999,,
2017-01-07,0.006365999999999999,,
2017-01-08,0.006233,,
2017-01-09,0.006167,,
2017-01-10,0.006698000000000001,,
2017-01-11,0.006411,,
2017-01-12,0.006423000000000001,,
2017-01-13,0.006595999999999999,,
2017-01-14,0.006862999999999999,,
2017-01-15,0.006726,,
2017-01-16,0.006788,,
2017-01-17,0.0068,,
2017-01-18,0.0067090000000000006,,
2017-01-19,0.007034,,
2017-01-20,0.006675,,
2017-01-21,0.006706,,
2017-01-22,0.006712999999999999,,
2017-01-23,0.006697,,
2017-01-24,0.006540000000000001,,
2017-01-25,0.006513,,
2017-01-26,0.006690000000000001,,
2017-01-27,0.0064150000000000006,,
2017-01-28,0.006342,,
2017-01-29,0.006402,,
2017-01-30,0.006381,,
2017-01-31,0.006314,,
2017-02-01,0.006540000000000001,,
2017-02-02,0.006469,,
2017-02-03,0.006474,,
2017-02-04,0.006492,,
2017-02-05,0.006442,,
2017-02-06,0.00645,,
2017-02-07,0.006407,,
2017-02-08,0.006437999999999999,,
2017-02-09,0.006374,,
2017-02-10,0.006289,,
2017-02-11,0.006333,,
2017-02-12,0.006268999999999999,,
2017-02-13,0.006251,,
2017-02-14,0.006278,,
2017-02-15,0.006147,,
2017-02-16,0.006027,,
2017-02-17,0.005935,,
2017-02-18,0.005569,,
2017-02-19,0.005878,,
2017-02-20,0.005873,,
2017-02-21,0.005832,,
2017-02-22,0.00586,,
2017-02-23,0.005895,,
2017-02-24,0.005701,,
2017-02-25,0.005665,,
2017-02-26,0.005671,,
2017-02-27,0.005609,,
2017-02-28,0.005536,,
2017-03-01,0.005408,,
2017-03-02,0.005991,,
2017-03-03,0.006339,,
2017-03-04,0.006299,,
2017-03-05,0.006129,,
2017-03-06,0.006057,,
2017-03-07,0.006534000000000001,,
2017-03-08,0.006509,,
2017-03-09,0.006498,,
2017-03-10,0.006227,,
2017-03-11,0.0062380000000000005,,
2017-03-12,0.006255,,
2017-03-13,0.006385,,
2017-03-14,0.006381,,
2017-03-15,0.006314,,
2017-03-16,0.006394,,
2017-03-17,0.006116,,
2017-03-18,0.00671,,
2017-03-19,0.006912000000000001,,
2017-03-20,0.006975,,
2017-03-21,0.006909,,
2017-03-22,0.007301,,
2017-03-23,0.010582,,
2017-03-24,0.010518,,
2017-03-25,0.009116,,
2017-03-26,0.009545,,
2017-03-27,0.009597,,
2017-03-28,0.009514,,
2017-03-29,0.010101,,
2017-03-30,0.013276,,
2017-03-31,0.020889,,
2017-04-01,0.021892,,
2017-04-02,0.06115900000000001,,
2017-04-03,0.033023000000000004,,
2017-04-04,0.037455,,
2017-04-05,0.035544,,
2017-04-06,0.032665,,
2017-04-07,0.03632,,
2017-04-08,0.035849,,
2017-04-09,0.03402,,
2017-04-10,0.033598,,
2017-04-11,0.032951999999999995,,
2017-04-12,0.034336,,
2017-04-13,0.034383,,
2017-04-14,0.033779,,
2017-04-15,0.033955,,
2017-04-16,0.033462,,
2017-04-17,0.033655000000000004,,
2017-04-18,0.033184,,
2017-04-19,0.030173,,
2017-04-20,0.029984,,
2017-04-21,0.032779,,
2017-04-22,0.03177,,
2017-04-23,0.031278,,
2017-04-24,0.031383999999999995,,
2017-04-25,0.032346,,
2017-04-26,0.032797,,
2017-04-27,0.034816,,
2017-04-28,0.044475,,
2017-04-29,0.052868,,
2017-04-30,0.051607000000000014,,
2017-05-01,0.055115,,
2017-05-02,0.053908000000000005,,
2017-05-03,0.06049,,
2017-05-04,0.078914,,
2017-05-05,0.093551,,
2017-05-06,0.101791,,
2017-05-07,0.141763,,
2017-05-08,0.198212,,
2017-05-09,0.160074,,
2017-05-10,0.186066,,
2017-05-11,0.183135,,
2017-05-12,0.206068,,
2017-05-13,0.214878,,
2017-05-14,0.220223,,
2017-05-15,0.27072,,
2017-05-16,0.34986100000000003,,
2017-05-17,0.394132,,
2017-05-18,0.364869,,
2017-05-19,0.327801,,
2017-05-20,0.351634,,
2017-05-21,0.336201,,
2017-05-22,0.317954,,
2017-05-23,0.323368,,
2017-05-24,0.29589,,
2017-05-25,0.246065,,
2017-05-26,0.271808,,
2017-05-27,0.212549,,
2017-05-28,0.229554,,
2017-05-29,0.23207,,
2017-05-30,0.205324,,
2017-05-31,0.24659,,
2017-06-01,0.33365700000000004,,
2017-06-02,0.303448,,
2017-06-03,0.29458,,
2017-06-04,0.299413,,
2017-06-05,0.294003,,
2017-06-06,0.284548,,
2017-06-07,0.279783,,
2017-06-08,0.28967800000000005,,
2017-06-09,0.286019,,
2017-06-10,0.260874,,
2017-06-11,0.27275900000000003,,
2017-06-12,0.253964,,
2017-06-13,0.26615300000000003,,
2017-06-14,0.278447,,
2017-06-15,0.259266,,
2017-06-16,0.262068,,
2017-06-17,0.268351,,
2017-06-18,0.2846,,
2017-06-19,0.296068,,
2017-06-20,0.324427,,
2017-06-21,0.296366,,
2017-06-22,0.297848,,
2017-06-23,0.31997800000000004,,
2017-06-24,0.31111,,
2017-06-25,0.298423,,
2017-06-26,0.27728800000000003,,
2017-06-27,0.276306,,
2017-06-28,0.280455,,
2017-06-29,0.265421,,
2017-06-30,0.26293,,
2017-07-01,0.254744,,
2017-07-02,0.259449,,
2017-07-03,0.259959,,
2017-07-04,0.254709,,
2017-07-05,0.256523,,
2017-07-06,0.254641,,
2017-07-07,0.23948000000000005,,
2017-07-08,0.236134,,
2017-07-09,0.233416,,
2017-07-10,0.203165,,
2017-07-11,0.185019,,
2017-07-12,0.205354,,
2017-07-13,0.200809,,
2017-07-14,0.190769,,
2017-07-15,0.17058900000000002,,
2017-07-16,0.148056,,
2017-07-17,0.17788900000000002,,
2017-07-18,0.188718,,
2017-07-19,0.168388,,
2017-07-20,0.188295,,
2017-07-21,0.182608,,
2017-07-22,0.19332,,
2017-07-23,0.195058,,
2017-07-24,0.192002,,
2017-07-25,0.17810399999999998,,
