,f7v1n4e30_loss,f7v1n4e30_val_loss
0,0.05603625781450244,0.3889605179429054
1,0.0490367847005548,0.3581456393003464
2,0.042710374579588116,0.33042803779244423
3,0.0368031450404585,0.30680183321237564
4,0.03297908807829771,0.2853142246603966
5,0.030227195592871327,0.26471209339797497
6,0.027730522693658232,0.24586736969649792
7,0.025679498451015303,0.22998951748013496
8,0.02386554172416487,0.21931476145982742
9,0.022726404649245916,0.20721358433365822
10,0.021884728760423893,0.19615252874791622
11,0.021235083962847432,0.18706620950251818
12,0.02048559572806482,0.1815569121390581
13,0.019964761200047306,0.17330817971378565
14,0.019722032539203977,0.16441871784627438
15,0.019379339375232986,0.15837926976382732
16,0.01914215543281387,0.1548331556841731
17,0.019083075066605074,0.14707550313323736
18,0.01877145614178682,0.14251230657100677
19,0.018431089016558863,0.14038059767335653
20,0.01814607903409426,0.13865199126303196
21,0.017822395779254024,0.13413632847368717
22,0.017687265374428354,0.1301618879660964
23,0.01735497573304013,0.12704208679497242
24,0.01710485134173708,0.12262294301763177
25,0.01690257326574719,0.1201388849876821
26,0.01657133019136742,0.11733562080189586
27,0.016238154216634864,0.11610892368480563
28,0.016025098923917028,0.1127253738231957
29,0.01576693458213232,0.10916767967864871
