,f5v2n4e30_loss,f5v2n4e30_val_loss
0,0.06687855294396011,0.5017591703396577
1,0.05983039301837671,0.48017107294156003
2,0.05456982976054105,0.4597055304508943
3,0.0492421889277878,0.43998944415495944
4,0.04319166981193395,0.42193779807824355
5,0.03922170252025233,0.40463439661722916
6,0.0354309605153383,0.38804500148846555
7,0.03147563066131453,0.3725319401575969
8,0.02859621635585461,0.3567047996016649
9,0.024885127575681457,0.34281692883143056
10,0.022206499613601854,0.3293939811679033
11,0.020022463566351262,0.3169835639687685
12,0.017920101921399176,0.30466135247395587
13,0.016239098030502715,0.2918989795904893
14,0.014735920989516912,0.280620891887408
15,0.013320935578173343,0.2699981830441035
16,0.012307761674131846,0.26017412084799546
17,0.01127474781846241,0.2514350844117311
18,0.010778476653800715,0.24278752505779266
19,0.010390358215378035,0.234373422482839
20,0.00982845705090407,0.2291160234465049
21,0.009808257219979083,0.22252081334590912
22,0.009557142306804517,0.21643240262682623
23,0.00947254017008609,0.21219237721883333
24,0.009398892626192703,0.2078449625808459
25,0.009331994946993325,0.2053783991588996
26,0.00934471747890677,0.2021239993090813
27,0.009420971546480257,0.19880768771354967
28,0.009402502727923248,0.19537821584022963
29,0.009354406319787059,0.1944207804134259
