,f5v2n4e30_loss,f5v2n4e30_val_loss
0,0.03522282440165341,0.050039577297866344
1,0.026582413330736073,0.03584483034036895
2,0.02183579464470977,0.025411176941099952
3,0.019058134346287548,0.018384901554066132
4,0.01705998669624225,0.014852332426829542
5,0.015564860649026251,0.011794494400593512
6,0.014231914766400771,0.009855948524807203
7,0.013009117351935452,0.009278641518284666
8,0.012062663832838307,0.007376192395198852
9,0.01084383983106818,0.0070471027506852245
10,0.009854216378049127,0.0066405390946571025
11,0.009034222199492405,0.00586750983765864
12,0.008042091771737129,0.005242610393597328
13,0.007246617578655585,0.004797786585689383
14,0.006613457668179994,0.004338857534519853
15,0.006006117273673659,0.0043928243685513735
16,0.0054538016867434,0.003985629199033088
17,0.0050207061942764706,0.004066122289588477
18,0.004573199198704161,0.0037239586954262664
19,0.004318951982505885,0.003784084322297589
20,0.004011405353334599,0.0037111384655408404
21,0.0037943386585481227,0.003718109951265394
22,0.003637243693071743,0.0037550529901017532
23,0.0035659303548671896,0.003779851235796083
24,0.003423423498119634,0.003802086407457419
25,0.0033538855281048676,0.003833726283777109
26,0.0032730972693931857,0.003919090478720659
27,0.0031997696508095407,0.003895977992524809
28,0.0031953148079790277,0.003947898063144864
29,0.0031369692923261835,0.003959922110067403
