,f5v2n4e30_loss,f5v2n4e30_val_loss
0,0.05930074480698554,0.4283687099814415
1,0.053018443199813976,0.3989396132528782
2,0.04654690404412359,0.373853225260973
3,0.04179067777424791,0.34581587836146355
4,0.03684063359442232,0.32551032304763794
5,0.0333287348780273,0.3032519929111004
6,0.029987932758671346,0.28512931428849697
7,0.028290928271695326,0.2674437277019024
8,0.026749452872852186,0.24963701516389847
9,0.025158930275601735,0.2381466180086136
10,0.024200914458425576,0.22220484353601933
11,0.02356094110339557,0.20951475948095322
12,0.02307358478515386,0.20241186395287514
13,0.022814968010614632,0.193437609821558
14,0.02213822042209689,0.18571028672158718
15,0.021785866538897802,0.18139769788831472
16,0.02143000109623425,0.1753324270248413
17,0.021056910093069415,0.16884996462613344
18,0.020765569565667625,0.1645695911720395
19,0.020396358106951114,0.16208995506167412
20,0.01994126173619504,0.15522371139377356
21,0.019762964318371726,0.1482753697782755
22,0.019314830578682746,0.1471721101552248
23,0.01889828131110831,0.14001277089118958
24,0.01846819394797256,0.1397829493507743
25,0.017806009509723848,0.13377251848578453
26,0.017354033109520307,0.13015167973935604
27,0.01698048890655868,0.12465457990765572
28,0.01657709152599381,0.12171381618827581
29,0.015988049236143564,0.11944277584552765
