,f5v1n4e30_loss,f5v1n4e30_val_loss
0,0.08771867834013516,0.16144732542728124
1,0.07682008195292106,0.13777131626480504
2,0.06902987890153879,0.11552120431473381
3,0.061943079301584485,0.09987722258818776
4,0.05682315595061297,0.08889127954056389
5,0.053489391930265556,0.0775223164574096
6,0.05044046794091988,0.06963212062653742
7,0.04794394530295726,0.06262024639076308
8,0.04681635210897969,0.05465983668048131
9,0.044949676169076073,0.04933794979986392
10,0.043423754722548044,0.046794228941986434
11,0.04216417889096922,0.04418537540263251
12,0.04136489424232509,0.039920075453425706
13,0.03994037588392654,0.037302240386213124
14,0.03890338517254892,0.03518705672927593
15,0.03836001654857116,0.032445508104405905
16,0.03681985515699351,0.032006152464370975
17,0.03553314105251873,0.03093242807019698
18,0.03452810496251568,0.028849865309894085
19,0.03324769401190542,0.02779033172287439
20,0.03245092916752686,0.02582197582447215
21,0.030983085216835172,0.025512827119152797
22,0.030042342279667875,0.023449673562457685
23,0.028711041815715318,0.023282272398079697
24,0.027950850036179545,0.02085490492907794
25,0.026408429954681387,0.02081951180374936
26,0.025400415675390246,0.02162561580342682
27,0.02417002689290858,0.019304958000583083
28,0.0232904776956918,0.018988169386590783
29,0.022062627461494382,0.017948358883395008
