Date,bitcoin,prediccion_f5v5n2e20
2018-05-05,9858.15,7314.457
2018-05-06,9654.8,7319.7856
2018-05-07,9373.01,7365.242
2018-05-08,9234.82,7728.9004
2018-05-09,9325.18,7697.0254
2018-05-10,9043.94,7865.9077
2018-05-11,8441.49,7861.4824
2018-05-12,8504.89,7662.2393
2018-05-13,8723.94,7636.6855
2018-05-14,8716.79,7675.7256
2018-05-15,8510.38,7397.1304
2018-05-16,8368.83,7363.2725
2018-05-17,8094.32,7376.0225
2018-05-18,8250.97,7509.475
2018-05-19,8247.18,7558.23
2018-05-20,8513.25,7473.9546
2018-05-21,8418.99,7337.362
2018-05-22,8041.78,7307.842
2018-05-23,7557.82,7387.9746
2018-05-24,7587.34,7317.0273
2018-05-25,7480.14,7416.0693
