f7v2n2e35_loss,f7v2n2e35val_loss
0.13808195726059447,0.25063061159341893
0.12464649661572733,0.22382385045924086
0.11472714612829128,0.20032433396641244
0.10660685214942536,0.18168133901471786
0.09960455556220468,0.16966284193257067
0.09570669771228638,0.15227174029705373
0.09012258462755665,0.14229326005628767
0.08696575060484356,0.1313708598150852
0.08409578859085627,0.12206781770479172
0.08165606249096993,0.11517383942895747
0.07968345282252522,0.10836999823755407
0.07802168218768202,0.10371545543696017
0.07676399162213479,0.09791824986484457
0.07541290477153793,0.09406622709270487
0.07446680251824064,0.09126812762560997
0.07345518875694639,0.08764047274722699
0.07280512153683291,0.08294826411107119
0.07192193418633039,0.08082542820100455
0.07122566932375014,0.0791661574683608
0.07049167255740107,0.07640470641645346
0.06985085885736364,0.07500291312549343
0.06934166526255357,0.07409361058330917
0.06861769815799305,0.07152882228268588
0.06811260991042276,0.07006201653325177
0.0675747712339026,0.06931044739928652
0.06723201825494204,0.06672856074936212
0.06642198349623173,0.06599094134141156
0.06586271378022579,0.06624458724276182
0.06531658345775974,0.06328309713763759
0.06465086745649377,0.061960997931817745
0.06372890378978148,0.061217549534395656
0.06289416139698387,0.06111860626000673
0.06196998588296497,0.059045946463308435
0.06095375183776828,0.05754089737905467
0.059766732783685196,0.05530564927872508
