f5v2n2e35_loss,f5v2n2e35val_loss
0.07977163123349847,0.13741400259289335
0.07055086624015759,0.11950291875512042
0.0642562272846423,0.1026321551267137
0.058006505196250786,0.0924572968419562
0.0539643952580592,0.08044285941472713
0.05039468902076048,0.07056007516431681
0.04771716376743401,0.06234145435960369
0.045315320292397536,0.05699664465290435
0.04353616704478012,0.051153995215575745
0.042187445965363626,0.04634917044932855
0.04090207161210265,0.04203218416845862
0.03947201095144624,0.04033639564357223
0.03852644486841776,0.037024973465644935
0.03762304073450136,0.033873221232615255
0.03644194354434072,0.031926715682121985
0.035320046887545926,0.03063400948737213
0.0343291421055322,0.028530036877008513
0.03330842253189176,0.026980511378496885
0.032265821555464806,0.025468192945056138
0.031090855791434006,0.024985194775929795
0.02991575994364264,0.023170412409099492
0.029281685727036495,0.020628083088593756
0.02772223694682431,0.02094878396762416
0.026636291059488015,0.01862914485242614
0.02549249685722335,0.017022273921843696
0.024224554892222236,0.017298850107026545
0.022997127389897964,0.015310862388937398
0.02183073369064795,0.014022498649168522
0.02079306610375984,0.012459882440917353
0.019548563942336356,0.01274554356016179
0.018335187092578253,0.011806499179541827
0.017086749127974577,0.010398907533678364
0.016147493619818595,0.00854873213455071
0.01516553679318411,0.0076130784690712
0.013889500139819346,0.007148390296819382
